"Ix","Iz"
1.4625e-06,-2.037e-06
1.483e-06,-2.037e-06
1.504e-06,-2.037e-06
1.5245e-06,-2.037e-06
1.546e-06,-2.037e-06
1.5675e-06,-2.037e-06
1.5895e-06,-2.037e-06
1.6115e-06,-2.037e-06
1.634e-06,-2.037e-06
1.6565e-06,-2.037e-06
1.6795e-06,-2.037e-06
1.703e-06,-2.037e-06
1.727e-06,-2.037e-06
1.751e-06,-2.037e-06
1.775e-06,-2.037e-06
1.8e-06,-2.037e-06
1.825e-06,-2.037e-06
1.8505e-06,-2.037e-06
1.876e-06,-2.037e-06
1.9025e-06,-2.037e-06
1.929e-06,-2.037e-06
1.9555e-06,-2.037e-06
1.983e-06,-2.037e-06
2.01e-06,-2.037e-06
2.04e-06,-2.037e-06
2.065e-06,-2.037e-06
2.095e-06,-2.037e-06
2.125e-06,-2.037e-06
2.155e-06,-2.037e-06
2.185e-06,-2.037e-06
2.215e-06,-2.037e-06
2.245e-06,-2.037e-06
2.275e-06,-2.037e-06
2.31e-06,-2.037e-06
2.34e-06,-2.037e-06
2.375e-06,-2.037e-06
2.405e-06,-2.037e-06
2.44e-06,-2.037e-06
2.475e-06,-2.037e-06
2.51e-06,-2.037e-06
2.545e-06,-2.037e-06
2.58e-06,-2.037e-06
2.615e-06,-2.037e-06
2.65e-06,-2.037e-06
2.69e-06,-2.037e-06
2.725e-06,-2.037e-06
2.765e-06,-2.037e-06
2.8e-06,-2.037e-06
2.84e-06,-2.037e-06
2.88e-06,-2.037e-06
2.92e-06,-2.037e-06
2.96e-06,-2.037e-06
3e-06,-2.037e-06
3.045e-06,-2.037e-06
3.085e-06,-2.037e-06
3.13e-06,-2.037e-06
3.175e-06,-2.037e-06
3.215e-06,-2.037e-06
3.26e-06,-2.037e-06
3.31e-06,-2.037e-06
3.355e-06,-2.037e-06
3.4e-06,-2.037e-06
3.45e-06,-2.037e-06
3.495e-06,-2.037e-06
3.545e-06,-2.037e-06
3.595e-06,-2.037e-06
3.645e-06,-2.037e-06
3.695e-06,-2.037e-06
3.745e-06,-2.037e-06
3.8e-06,-2.037e-06
3.85e-06,-2.037e-06
3.905e-06,-2.037e-06
3.96e-06,-2.037e-06
4.015e-06,-2.037e-06
4.07e-06,-2.037e-06
4.125e-06,-2.037e-06
4.185e-06,-2.037e-06
4.245e-06,-2.037e-06
4.3e-06,-2.037e-06
4.36e-06,-2.037e-06
4.42e-06,-2.037e-06
4.485e-06,-2.037e-06
4.545e-06,-2.037e-06
4.61e-06,-2.037e-06
4.675e-06,-2.037e-06
4.74e-06,-2.037e-06
4.805e-06,-2.037e-06
4.87e-06,-2.037e-06
4.94e-06,-2.037e-06
