"Iy","Iz"
-2.82e-06,-0.02034
-2.86e-06,-0.02034
-2.9e-06,-0.02034
-2.94e-06,-0.02034
-2.98e-06,-0.02034
-3.025e-06,-0.02034
-3.065e-06,-0.02034
-3.11e-06,-0.02034
-3.15e-06,-0.02034
-3.195e-06,-0.02034
-3.24e-06,-0.02034
-3.285e-06,-0.02034
-3.33e-06,-0.02034
-3.375e-06,-0.02034
-3.425e-06,-0.02034
-3.47e-06,-0.02034
-3.52e-06,-0.02034
-3.57e-06,-0.02034
-3.62e-06,-0.02034
-3.67e-06,-0.02034
-3.72e-06,-0.02034
-3.77e-06,-0.02034
-3.825e-06,-0.02034
-3.88e-06,-0.02034
-3.93e-06,-0.02034
-3.985e-06,-0.02034
-4.04e-06,-0.02034
-4.1e-06,-0.02034
-4.155e-06,-0.02034
-4.215e-06,-0.02034
-4.27e-06,-0.02034
-4.33e-06,-0.02034
-4.39e-06,-0.02034
-4.455e-06,-0.02034
-4.515e-06,-0.02034
-4.58e-06,-0.02034
-4.64e-06,-0.02034
-4.705e-06,-0.02034
-4.77e-06,-0.02034
-4.84e-06,-0.02034
-4.905e-06,-0.02034
-4.975e-06,-0.02034
-5.045e-06,-0.02034
-5.115e-06,-0.02034
-5.185e-06,-0.02034
-5.255e-06,-0.02034
-5.33e-06,-0.02034
-5.405e-06,-0.02034
-5.48e-06,-0.02034
-5.555e-06,-0.02034
-5.635e-06,-0.02034
-5.71e-06,-0.02034
-5.79e-06,-0.02034
-5.87e-06,-0.02034
-5.955e-06,-0.02034
-6.035e-06,-0.02034
-6.12e-06,-0.02034
-6.205e-06,-0.02034
-6.29e-06,-0.02034
-6.38e-06,-0.02034
-6.47e-06,-0.02034
-6.56e-06,-0.02034
-6.65e-06,-0.02034
-6.745e-06,-0.02034
-6.835e-06,-0.02034
-6.93e-06,-0.02034
-7.03e-06,-0.02034
-7.125e-06,-0.02034
-7.225e-06,-0.02034
-7.325e-06,-0.02034
-7.43e-06,-0.02034
-7.53e-06,-0.02034
-7.635e-06,-0.02034
-7.745e-06,-0.02034
-7.85e-06,-0.02034
-7.96e-06,-0.02034
-8.07e-06,-0.02034
-8.185e-06,-0.02034
-8.295e-06,-0.02034
-8.41e-06,-0.02034
-8.53e-06,-0.02034
-8.65e-06,-0.02034
-8.77e-06,-0.02034
-8.89e-06,-0.02034
-9.015e-06,-0.02034
-9.14e-06,-0.02034
-9.27e-06,-0.02034
-9.395e-06,-0.02034
-9.53e-06,-0.02034
-9.66e-06,-0.02034
-9.795e-06,-0.02034
-9.93e-06,-0.02034
-1.007e-05,-0.02034
-1.021e-05,-0.02034
-1.035e-05,-0.02034
-1.0495e-05,-0.02034
-1.064e-05,-0.02034
-1.079e-05,-0.02034
-1.094e-05,-0.02034
-1.1095e-05,-0.02034
-1.1245e-05,-0.02034
-1.1405e-05,-0.02034
-1.1565e-05,-0.02034
-1.1725e-05,-0.02034
-1.1885e-05,-0.02034
-1.2055e-05,-0.02034
-1.222e-05,-0.02034
-1.239e-05,-0.02034
-1.2565e-05,-0.02034
-1.274e-05,-0.02034
-1.2915e-05,-0.02034
-1.3095e-05,-0.02034
-1.328e-05,-0.02034
-1.3465e-05,-0.02034
-1.365e-05,-0.02034
-1.384e-05,-0.02034
-1.4035e-05,-0.02034
-1.423e-05,-0.02034
-1.4425e-05,-0.02034
-1.4625e-05,-0.02034
-1.483e-05,-0.02034
-1.504e-05,-0.02034
-1.5245e-05,-0.02034
-1.546e-05,-0.02034
-1.5675e-05,-0.02034
-1.5895e-05,-0.02034
-1.6115e-05,-0.02034
-1.634e-05,-0.02034
-1.6565e-05,-0.02034
-1.6795e-05,-0.02034
-1.703e-05,-0.02034
-1.727e-05,-0.02034
-1.751e-05,-0.02034
-1.775e-05,-0.02034
-1.8e-05,-0.02034
-1.825e-05,-0.02034
-1.8505e-05,-0.02034
-1.876e-05,-0.02034
-1.9025e-05,-0.02034
-1.929e-05,-0.02034
-1.9555e-05,-0.02034
-1.983e-05,-0.02034
-2.01e-05,-0.02034
-2.04e-05,-0.02034
-2.065e-05,-0.02034
