"Iy","Iz"
4.6e-09,-1.67e-08
4.65e-09,-1.7e-08
4.7e-09,-1.68e-08
4.75e-09,-1.67e-08
4.85e-09,-1.71e-08
4.9e-09,-1.68e-08
4.95e-09,-1.7e-08
5.05e-09,-1.67e-08
5.1e-09,-1.68e-08
5.2e-09,-1.7e-08
5.25e-09,-1.7e-08
5.35e-09,-1.69e-08
5.4e-09,-1.71e-08
5.5e-09,-1.71e-08
5.55e-09,-1.68e-08
5.65e-09,-1.69e-08
5.7e-09,-1.68e-08
5.8e-09,-1.7e-08
5.85e-09,-1.68e-08
5.95e-09,-1.69e-08
6.05e-09,-1.69e-08
6.1e-09,-1.7e-08
6.2e-09,-1.71e-08
6.3e-09,-1.7e-08
6.4e-09,-1.68e-08
6.45e-09,-1.68e-08
6.55e-09,-1.69e-08
6.65e-09,-1.7e-08
6.75e-09,-1.7e-08
6.85e-09,-1.68e-08
6.95e-09,-1.68e-08
7.05e-09,-1.68e-08
7.15e-09,-1.69e-08
7.25e-09,-1.68e-08
7.35e-09,-1.68e-08
7.45e-09,-1.68e-08
7.55e-09,-1.7e-08
7.65e-09,-1.69e-08
7.75e-09,-1.68e-08
7.85e-09,-1.7e-08
7.95e-09,-1.69e-08
8.05e-09,-1.67e-08
8.2e-09,-1.7e-08
8.3e-09,-1.69e-08
8.4e-09,-1.69e-08
8.55e-09,-1.71e-08
8.65e-09,-1.69e-08
8.75e-09,-1.7e-08
8.9e-09,-1.68e-08
9e-09,-1.68e-08
9.15e-09,-1.69e-08
9.25e-09,-1.72e-08
9.4e-09,-1.7e-08
9.55e-09,-1.69e-08
9.65e-09,-1.69e-08
9.8e-09,-1.71e-08
9.95e-09,-1.69e-08
1.005e-08,-1.69e-08
1.02e-08,-1.69e-08
1.035e-08,-1.67e-08
1.05e-08,-1.68e-08
1.065e-08,-1.69e-08
1.08e-08,-1.7e-08
1.095e-08,-1.71e-08
1.11e-08,-1.66e-08
1.125e-08,-1.69e-08
1.14e-08,-1.68e-08
1.155e-08,-1.69e-08
1.17e-08,-1.68e-08
1.19e-08,-1.69e-08
1.205e-08,-1.68e-08
1.22e-08,-1.68e-08
1.24e-08,-1.69e-08
1.255e-08,-1.68e-08
1.275e-08,-1.68e-08
1.29e-08,-1.68e-08
1.31e-08,-1.69e-08
1.33e-08,-1.7e-08
1.345e-08,-1.69e-08
1.365e-08,-1.69e-08
1.385e-08,-1.67e-08
1.405e-08,-1.65e-08
1.425e-08,-1.69e-08
1.445e-08,-1.71e-08
1.465e-08,-1.72e-08
1.485e-08,-1.68e-08
1.505e-08,-1.69e-08
1.525e-08,-1.71e-08
1.545e-08,-1.67e-08
1.565e-08,-1.69e-08
1.59e-08,-1.71e-08
1.61e-08,-1.7e-08
1.635e-08,-1.67e-08
1.655e-08,-1.7e-08
1.68e-08,-1.7e-08
1.705e-08,-1.69e-08
1.725e-08,-1.7e-08
1.75e-08,-1.7e-08
1.775e-08,-1.69e-08
1.8e-08,-1.7e-08
1.825e-08,-1.7e-08
1.85e-08,-1.69e-08
1.875e-08,-1.7e-08
1.9e-08,-1.7e-08
1.93e-08,-1.71e-08
1.955e-08,-1.71e-08
1.985e-08,-1.69e-08
2.01e-08,-1.7e-08
2.04e-08,-1.71e-08
2.065e-08,-1.69e-08
2.095e-08,-1.7e-08
2.125e-08,-1.68e-08
2.155e-08,-1.69e-08
2.185e-08,-1.68e-08
2.215e-08,-1.71e-08
2.245e-08,-1.71e-08
2.275e-08,-1.72e-08
2.31e-08,-1.71e-08
2.34e-08,-1.71e-08
2.375e-08,-1.7e-08
2.405e-08,-1.67e-08
2.44e-08,-1.7e-08
2.475e-08,-1.69e-08
2.51e-08,-1.72e-08
2.545e-08,-1.71e-08
2.58e-08,-1.7e-08
2.615e-08,-1.71e-08
2.65e-08,-1.7e-08
2.69e-08,-1.71e-08
2.725e-08,-1.7e-08
2.765e-08,-1.68e-08
2.8e-08,-1.68e-08
2.84e-08,-1.71e-08
2.88e-08,-1.72e-08
2.92e-08,-1.69e-08
2.96e-08,-1.72e-08
3e-08,-1.69e-08
3.045e-08,-1.71e-08
3.085e-08,-1.7e-08
3.13e-08,-1.72e-08
3.175e-08,-1.69e-08
3.215e-08,-1.69e-08
3.26e-08,-1.73e-08
3.31e-08,-1.67e-08
3.355e-08,-1.72e-08
3.4e-08,-1.69e-08
3.45e-08,-1.72e-08
3.495e-08,-1.73e-08
3.545e-08,-1.72e-08
3.595e-08,-1.7e-08
3.645e-08,-1.7e-08
3.695e-08,-1.7e-08
3.745e-08,-1.73e-08
3.8e-08,-1.71e-08
3.85e-08,-1.71e-08
3.905e-08,-1.71e-08
3.96e-08,-1.72e-08
4.015e-08,-1.73e-08
4.07e-08,-1.73e-08
4.125e-08,-1.75e-08
4.185e-08,-1.72e-08
4.245e-08,-1.7e-08
4.3e-08,-1.7e-08
4.36e-08,-1.7e-08
4.42e-08,-1.75e-08
4.485e-08,-1.72e-08
4.545e-08,-1.71e-08
4.61e-08,-1.72e-08
4.675e-08,-1.73e-08
4.74e-08,-1.75e-08
4.805e-08,-1.73e-08
4.87e-08,-1.72e-08
4.94e-08,-1.72e-08
5.01e-08,-1.72e-08
5.08e-08,-1.73e-08
5.15e-08,-1.73e-08
5.22e-08,-1.75e-08
5.295e-08,-1.77e-08
5.365e-08,-1.75e-08
5.44e-08,-1.75e-08
5.515e-08,-1.75e-08
5.595e-08,-1.73e-08
5.67e-08,-1.78e-08
5.75e-08,-1.76e-08
5.83e-08,-1.74e-08
5.915e-08,-1.75e-08
5.995e-08,-1.75e-08
6.08e-08,-1.76e-08
6.165e-08,-1.75e-08
6.25e-08,-1.74e-08
6.335e-08,-1.8e-08
6.425e-08,-1.75e-08
6.515e-08,-1.78e-08
6.605e-08,-1.76e-08
6.695e-08,-1.79e-08
6.79e-08,-1.79e-08
6.885e-08,-1.76e-08
6.98e-08,-1.79e-08
7.075e-08,-1.76e-08
7.175e-08,-1.79e-08
7.275e-08,-1.8e-08
7.375e-08,-1.78e-08
7.48e-08,-1.77e-08
7.585e-08,-1.78e-08
7.69e-08,-1.8e-08
7.795e-08,-1.79e-08
7.905e-08,-1.81e-08
8.015e-08,-1.82e-08
8.125e-08,-1.79e-08
8.24e-08,-1.82e-08
8.355e-08,-1.79e-08
8.47e-08,-1.82e-08
8.59e-08,-1.8e-08
8.71e-08,-1.83e-08
8.83e-08,-1.85e-08
8.955e-08,-1.84e-08
9.075e-08,-1.82e-08
9.205e-08,-1.83e-08
9.33e-08,-1.85e-08
9.46e-08,-1.85e-08
9.595e-08,-1.84e-08
9.725e-08,-1.86e-08
9.865e-08,-1.87e-08
1e-07,-1.86e-08
1.014e-07,-1.88e-08
1.028e-07,-1.86e-08
1.0425e-07,-1.86e-08
1.057e-07,-1.87e-08
1.0715e-07,-1.88e-08
1.0865e-07,-1.87e-08
1.1015e-07,-1.91e-08
1.117e-07,-1.91e-08
1.1325e-07,-1.88e-08
1.1485e-07,-1.91e-08
1.1645e-07,-1.92e-08
1.1805e-07,-1.93e-08
1.197e-07,-1.93e-08
1.2135e-07,-1.95e-08
1.2305e-07,-1.94e-08
1.2475e-07,-1.96e-08
1.265e-07,-1.97e-08
1.2825e-07,-1.99e-08
1.3005e-07,-1.97e-08
1.3185e-07,-1.96e-08
1.337e-07,-2e-08
1.3555e-07,-1.99e-08
1.3745e-07,-1.99e-08
1.3935e-07,-2e-08
1.413e-07,-2.04e-08
1.4325e-07,-2.04e-08
1.4525e-07,-2.03e-08
1.473e-07,-2.05e-08
1.4935e-07,-2.08e-08
1.514e-07,-2.06e-08
1.5355e-07,-2.06e-08
1.5565e-07,-2.1e-08
1.5785e-07,-2.09e-08
1.6005e-07,-2.1e-08
1.6225e-07,-2.1e-08
1.645e-07,-2.13e-08
1.668e-07,-2.15e-08
1.6915e-07,-2.19e-08
1.715e-07,-2.2e-08
1.739e-07,-2.18e-08
1.763e-07,-2.18e-08
1.7875e-07,-2.21e-08
1.8125e-07,-2.23e-08
1.8375e-07,-2.2e-08
1.863e-07,-2.26e-08
1.889e-07,-2.28e-08
1.9155e-07,-2.32e-08
1.942e-07,-2.28e-08
1.969e-07,-2.34e-08
1.9965e-07,-2.35e-08
2.025e-07,-2.34e-08
2.055e-07,-2.38e-08
2.08e-07,-2.39e-08
2.11e-07,-2.39e-08
2.14e-07,-2.42e-08
2.17e-07,-2.44e-08
2.2e-07,-2.48e-08
2.23e-07,-2.48e-08
2.26e-07,-2.49e-08
2.295e-07,-2.57e-08
2.325e-07,-2.53e-08
2.355e-07,-2.56e-08
2.39e-07,-2.59e-08
2.425e-07,-2.64e-08
2.455e-07,-2.65e-08
2.49e-07,-2.67e-08
2.525e-07,-2.69e-08
2.56e-07,-2.75e-08
2.595e-07,-2.75e-08
2.635e-07,-2.79e-08
2.67e-07,-2.82e-08
2.705e-07,-2.85e-08
2.745e-07,-2.9e-08
2.785e-07,-2.88e-08
2.82e-07,-2.94e-08
2.86e-07,-2.97e-08
2.9e-07,-3.03e-08
2.94e-07,-3.03e-08
2.98e-07,-3.08e-08
3.025e-07,-3.12e-08
3.065e-07,-3.16e-08
3.11e-07,-3.17e-08
3.15e-07,-3.25e-08
3.195e-07,-3.27e-08
3.24e-07,-3.3e-08
3.285e-07,-3.39e-08
3.33e-07,-3.38e-08
3.375e-07,-3.47e-08
3.425e-07,-3.51e-08
3.47e-07,-3.52e-08
3.52e-07,-3.59e-08
3.57e-07,-3.64e-08
3.62e-07,-3.69e-08
3.67e-07,-3.74e-08
3.72e-07,-3.81e-08
3.77e-07,-3.87e-08
3.825e-07,-3.9e-08
3.88e-07,-3.97e-08
3.93e-07,-4.03e-08
3.985e-07,-4.11e-08
4.04e-07,-4.15e-08
4.1e-07,-4.23e-08
4.155e-07,-4.3e-08
4.215e-07,-4.36e-08
4.27e-07,-4.42e-08
4.33e-07,-4.5e-08
4.39e-07,-4.58e-08
4.455e-07,-4.66e-08
4.515e-07,-4.69e-08
4.58e-07,-4.84e-08
4.64e-07,-4.91e-08
4.705e-07,-4.97e-08
4.77e-07,-5.06e-08
4.84e-07,-5.19e-08
4.905e-07,-5.28e-08
4.975e-07,-5.37e-08
5.045e-07,-5.49e-08
5.115e-07,-5.58e-08
5.185e-07,-5.69e-08
5.255e-07,-5.78e-08
5.33e-07,-5.93e-08
5.405e-07,-6.03e-08
5.48e-07,-6.12e-08
5.555e-07,-6.24e-08
5.635e-07,-6.39e-08
5.71e-07,-6.52e-08
5.79e-07,-6.6e-08
5.87e-07,-6.77e-08
5.955e-07,-6.91e-08
6.035e-07,-7.04e-08
6.12e-07,-7.19e-08
6.205e-07,-7.32e-08
6.29e-07,-7.51e-08
6.38e-07,-7.63e-08
6.47e-07,-7.8e-08
6.56e-07,-7.99e-08
6.65e-07,-8.13e-08
6.745e-07,-8.31e-08
6.835e-07,-8.49e-08
6.93e-07,-8.67e-08
7.03e-07,-8.85e-08
7.125e-07,-9.03e-08
7.225e-07,-9.26e-08
7.325e-07,-9.46e-08
7.43e-07,-9.68e-08
7.53e-07,-9.89e-08
7.635e-07,-1.01e-07
7.745e-07,-1.033e-07
7.85e-07,-1.058e-07
7.96e-07,-1.081e-07
8.07e-07,-1.103e-07
8.185e-07,-1.13e-07
8.295e-07,-1.152e-07
8.41e-07,-1.182e-07
8.53e-07,-1.21e-07
8.65e-07,-1.237e-07
8.77e-07,-1.265e-07
8.89e-07,-1.296e-07
9.015e-07,-1.327e-07
9.14e-07,-1.355e-07
9.27e-07,-1.388e-07
9.395e-07,-1.42e-07
9.53e-07,-1.453e-07
9.66e-07,-1.487e-07
9.795e-07,-1.521e-07
9.93e-07,-1.561e-07
1.007e-06,-1.596e-07
1.021e-06,-1.635e-07
1.035e-06,-1.673e-07
1.0495e-06,-1.713e-07
1.064e-06,-1.756e-07
1.079e-06,-1.798e-07
1.094e-06,-1.842e-07
1.1095e-06,-1.886e-07
1.1245e-06,-1.932e-07
1.1405e-06,-1.976e-07
1.1565e-06,-2.09e-07
1.1725e-06,-2.13e-07
1.1885e-06,-2.19e-07
1.2055e-06,-2.24e-07
1.222e-06,-2.29e-07
1.239e-06,-2.35e-07
1.2565e-06,-2.41e-07
1.274e-06,-2.48e-07
1.2915e-06,-2.53e-07
1.3095e-06,-2.6e-07
1.328e-06,-2.67e-07
1.3465e-06,-2.74e-07
1.365e-06,-2.8e-07
1.384e-06,-2.88e-07
1.4035e-06,-2.95e-07
1.423e-06,-3.03e-07
1.4425e-06,-3.11e-07
1.4625e-06,-3.19e-07
1.483e-06,-3.27e-07
1.504e-06,-3.36e-07
1.5245e-06,-3.44e-07
1.546e-06,-3.53e-07
1.5675e-06,-3.62e-07
1.5895e-06,-3.73e-07
1.6115e-06,-3.82e-07
1.634e-06,-3.92e-07
1.6565e-06,-4.02e-07
1.6795e-06,-4.13e-07
1.703e-06,-4.23e-07
1.727e-06,-4.34e-07
1.751e-06,-4.46e-07
1.775e-06,-4.57e-07
1.8e-06,-4.69e-07
1.825e-06,-4.82e-07
1.8505e-06,-4.95e-07
1.876e-06,-5.07e-07
1.9025e-06,-5.21e-07
1.929e-06,-5.35e-07
1.9555e-06,-5.49e-07
1.983e-06,-5.63e-07
2.01e-06,-5.82e-07
2.04e-06,-5.99e-07
2.065e-06,-6.13e-07
2.095e-06,-6.3e-07
2.125e-06,-6.48e-07
2.155e-06,-6.66e-07
2.185e-06,-6.83e-07
2.215e-06,-7.02e-07
2.245e-06,-7.21e-07
2.275e-06,-7.39e-07
2.31e-06,-7.61e-07
2.34e-06,-7.8e-07
2.375e-06,-8.03e-07
2.405e-06,-8.23e-07
2.44e-06,-8.46e-07
2.475e-06,-8.69e-07
2.51e-06,-8.93e-07
2.545e-06,-9.18e-07
2.58e-06,-9.42e-07
2.615e-06,-9.67e-07
2.65e-06,-9.92e-07
2.69e-06,-1.019e-06
2.725e-06,-1.045e-06
2.765e-06,-1.074e-06
2.8e-06,-1.099e-06
2.84e-06,-1.129e-06
2.88e-06,-1.16e-06
2.92e-06,-1.19e-06
2.96e-06,-1.222e-06
3e-06,-1.253e-06
3.045e-06,-1.289e-06
3.085e-06,-1.321e-06
3.13e-06,-1.358e-06
3.175e-06,-1.395e-06
3.215e-06,-1.429e-06
3.26e-06,-1.468e-06
3.31e-06,-1.512e-06
3.355e-06,-1.552e-06
3.4e-06,-1.592e-06
3.45e-06,-1.638e-06
3.495e-06,-1.679e-06
3.545e-06,-1.726e-06
3.595e-06,-1.774e-06
3.645e-06,-1.821e-06
3.695e-06,-1.87e-06
3.745e-06,-1.918e-06
3.8e-06,-1.972e-06
3.85e-06,-2.07e-06
3.905e-06,-2.13e-06
3.96e-06,-2.18e-06
4.015e-06,-2.24e-06
4.07e-06,-2.3e-06
4.125e-06,-2.36e-06
4.185e-06,-2.43e-06
4.245e-06,-2.5e-06
4.3e-06,-2.56e-06
4.36e-06,-2.63e-06
4.42e-06,-2.7e-06
4.485e-06,-2.78e-06
4.545e-06,-2.85e-06
4.61e-06,-2.94e-06
4.675e-06,-3.02e-06
4.74e-06,-3.11e-06
4.805e-06,-3.19e-06
4.87e-06,-3.28e-06
4.94e-06,-3.38e-06
5.01e-06,-3.48e-06
5.08e-06,-3.57e-06
5.15e-06,-3.67e-06
5.22e-06,-3.77e-06
5.295e-06,-3.88e-06
5.365e-06,-3.98e-06
5.44e-06,-4.09e-06
5.515e-06,-4.2e-06
5.595e-06,-4.32e-06
5.67e-06,-4.44e-06
5.75e-06,-4.56e-06
5.83e-06,-4.69e-06
5.915e-06,-4.82e-06
5.995e-06,-4.96e-06
6.08e-06,-5.09e-06
6.165e-06,-5.24e-06
6.25e-06,-5.38e-06
6.335e-06,-5.53e-06
6.425e-06,-5.69e-06
6.515e-06,-5.84e-06
6.605e-06,-6e-06
6.695e-06,-6.16e-06
6.79e-06,-6.34e-06
6.885e-06,-6.51e-06
6.98e-06,-6.69e-06
7.075e-06,-6.87e-06
7.175e-06,-7.07e-06
7.275e-06,-7.26e-06
7.375e-06,-7.46e-06
7.48e-06,-7.67e-06
7.585e-06,-7.89e-06
7.69e-06,-8.11e-06
7.795e-06,-8.32e-06
7.905e-06,-8.55e-06
8.015e-06,-8.78e-06
8.125e-06,-9.01e-06
8.24e-06,-9.26e-06
8.355e-06,-9.51e-06
8.47e-06,-9.77e-06
8.59e-06,-1.005e-05
8.71e-06,-1.033e-05
8.83e-06,-1.061e-05
8.955e-06,-1.091e-05
9.075e-06,-1.119e-05
9.205e-06,-1.15e-05
9.33e-06,-1.18e-05
9.46e-06,-1.211e-05
9.595e-06,-1.245e-05
9.725e-06,-1.278e-05
9.865e-06,-1.316e-05
1e-05,-1.352e-05
1.014e-05,-1.39e-05
1.028e-05,-1.428e-05
1.0425e-05,-1.467e-05
1.057e-05,-1.507e-05
1.0715e-05,-1.547e-05
1.0865e-05,-1.589e-05
1.1015e-05,-1.632e-05
1.117e-05,-1.677e-05
1.1325e-05,-1.723e-05
1.1485e-05,-1.771e-05
1.1645e-05,-1.819e-05
1.1805e-05,-1.865e-05
1.197e-05,-1.915e-05
1.2135e-05,-1.964e-05
1.2305e-05,-2.08e-05
1.2475e-05,-2.13e-05
1.265e-05,-2.19e-05
1.2825e-05,-2.25e-05
1.3005e-05,-2.31e-05
1.3185e-05,-2.38e-05
1.337e-05,-2.44e-05
1.3555e-05,-2.51e-05
1.3745e-05,-2.58e-05
1.3935e-05,-2.65e-05
1.413e-05,-2.72e-05
1.4325e-05,-2.8e-05
1.4525e-05,-2.87e-05
1.473e-05,-2.95e-05
1.4935e-05,-3.04e-05
1.514e-05,-3.12e-05
1.5355e-05,-3.21e-05
1.5565e-05,-3.29e-05
1.5785e-05,-3.39e-05
1.6005e-05,-3.48e-05
1.6225e-05,-3.58e-05
1.645e-05,-3.68e-05
1.668e-05,-3.78e-05
1.6915e-05,-3.88e-05
1.715e-05,-3.99e-05
1.739e-05,-4.1e-05
1.763e-05,-4.21e-05
1.7875e-05,-4.33e-05
1.8125e-05,-4.45e-05
1.8375e-05,-4.57e-05
1.863e-05,-4.69e-05
1.889e-05,-4.82e-05
1.9155e-05,-4.96e-05
1.942e-05,-5.09e-05
1.969e-05,-5.22e-05
1.9965e-05,-5.37e-05
2.025e-05,-5.51e-05
2.055e-05,-5.68e-05
2.08e-05,-5.81e-05
2.11e-05,-5.98e-05
2.14e-05,-6.15e-05
2.17e-05,-6.33e-05
2.2e-05,-6.5e-05
2.23e-05,-6.68e-05
2.26e-05,-6.86e-05
2.295e-05,-7.07e-05
2.325e-05,-7.25e-05
2.355e-05,-7.43e-05
2.39e-05,-7.65e-05
2.425e-05,-7.88e-05
2.455e-05,-8.07e-05
2.49e-05,-8.3e-05
2.525e-05,-8.53e-05
2.56e-05,-8.77e-05
2.595e-05,-9e-05
2.635e-05,-9.27e-05
2.67e-05,-9.51e-05
2.705e-05,-9.74e-05
2.745e-05,-0.0001002
2.785e-05,-0.000103
2.82e-05,-0.0001055
2.86e-05,-0.0001084
2.9e-05,-0.0001113
2.94e-05,-0.0001142
2.98e-05,-0.0001172
3.025e-05,-0.0001206
3.065e-05,-0.0001237
3.11e-05,-0.0001272
3.15e-05,-0.0001303
3.195e-05,-0.0001339
3.24e-05,-0.0001376
3.285e-05,-0.0001413
3.33e-05,-0.0001451
3.375e-05,-0.0001489
3.425e-05,-0.0001533
3.47e-05,-0.0001572
3.52e-05,-0.0001616
3.57e-05,-0.000166
3.62e-05,-0.0001706
3.67e-05,-0.000175
3.72e-05,-0.0001797
3.77e-05,-0.0001843
3.825e-05,-0.0001895
3.88e-05,-0.0001947
3.93e-05,-0.0001994
3.985e-05,-0.000208
4.04e-05,-0.000213
4.1e-05,-0.000219
4.155e-05,-0.000224
4.215e-05,-0.000231
4.27e-05,-0.000236
4.33e-05,-0.000243
4.39e-05,-0.000249
4.455e-05,-0.000256
4.515e-05,-0.000263
4.58e-05,-0.000271
4.64e-05,-0.000278
4.705e-05,-0.000286
4.77e-05,-0.000294
4.84e-05,-0.000302
4.905e-05,-0.00031
4.975e-05,-0.000319
5.045e-05,-0.000328
5.115e-05,-0.000337
5.185e-05,-0.000346
5.255e-05,-0.000355
5.33e-05,-0.000365
5.405e-05,-0.000375
5.48e-05,-0.000385
5.555e-05,-0.000395
5.635e-05,-0.000406
5.71e-05,-0.000416
5.79e-05,-0.000428
5.87e-05,-0.000439
5.955e-05,-0.000451
6.035e-05,-0.000463
6.12e-05,-0.000475
6.205e-05,-0.000488
6.29e-05,-0.000501
6.38e-05,-0.000515
6.47e-05,-0.000528
6.56e-05,-0.000543
6.65e-05,-0.000556
6.745e-05,-0.000571
6.835e-05,-0.000586
6.93e-05,-0.000601
7.03e-05,-0.000617
7.125e-05,-0.000633
7.225e-05,-0.00065
7.325e-05,-0.000667
7.43e-05,-0.000685
7.53e-05,-0.000702
7.635e-05,-0.000721
7.745e-05,-0.00074
7.85e-05,-0.000758
7.96e-05,-0.000777
8.07e-05,-0.000796
8.185e-05,-0.000817
8.295e-05,-0.000837
8.41e-05,-0.000858
8.53e-05,-0.000881
8.65e-05,-0.000903
8.77e-05,-0.000926
8.89e-05,-0.000949
9.015e-05,-0.000973
9.14e-05,-0.000997
9.27e-05,-0.001022
9.395e-05,-0.001047
9.53e-05,-0.001073
9.66e-05,-0.001099
9.795e-05,-0.001127
9.93e-05,-0.001155
0.0001007,-0.001185
0.0001021,-0.001215
0.0001035,-0.001244
0.00010495,-0.001275
0.0001064,-0.001305
0.0001079,-0.001337
0.0001094,-0.00137
0.00011095,-0.001404
0.00011245,-0.001437
0.00011405,-0.001472
0.00011565,-0.001508
0.00011725,-0.001542
0.00011885,-0.001578
0.00012055,-0.001615
0.0001222,-0.001652
0.0001239,-0.001691
0.00012565,-0.001733
0.0001274,-0.001773
0.00012915,-0.001814
0.00013095,-0.001855
0.0001328,-0.001898
0.00013465,-0.001941
0.0001365,-0.001985
0.0001384,-0.00207
0.00014035,-0.00211
0.0001423,-0.00216
0.00014425,-0.0022
0.00014625,-0.00226
0.0001483,-0.00231
0.0001504,-0.00236
0.00015245,-0.00242
0.0001546,-0.00247
0.00015675,-0.00253
0.00015895,-0.00259
0.00016115,-0.00265
0.0001634,-0.00271
0.00016565,-0.00277
0.00016795,-0.00283
0.0001703,-0.00289
0.0001727,-0.00295
0.0001751,-0.00302
0.0001775,-0.00309
0.00018,-0.00316
0.0001825,-0.00322
0.00018505,-0.00329
0.0001876,-0.00336
0.00019025,-0.00344
0.0001929,-0.00351
0.00019555,-0.00358
0.0001983,-0.00366
0.000201,-0.00377
0.000204,-0.00386
0.0002065,-0.00393
0.0002095,-0.00402
0.0002125,-0.0041
0.0002155,-0.00419
0.0002185,-0.00428
0.0002215,-0.00436
0.0002245,-0.00445
0.0002275,-0.00454
0.000231,-0.00464
0.000234,-0.00473
0.0002375,-0.00483
0.0002405,-0.00492
0.000244,-0.00502
0.0002475,-0.00513
0.000251,-0.00523
0.0002545,-0.00534
0.000258,-0.00544
0.0002615,-0.00554
0.000265,-0.00565
0.000269,-0.00576
0.0002725,-0.00586
0.0002765,-0.00598
0.00028,-0.00608
0.000284,-0.0062
0.000288,-0.00632
0.000292,-0.00643
0.000296,-0.00655
0.0003,-0.00667
0.0003045,-0.0068
0.0003085,-0.00692
0.000313,-0.00705
0.0003175,-0.00718
0.0003215,-0.0073
0.000326,-0.00743
0.000331,-0.00758
0.0003355,-0.00772
0.00034,-0.00785
0.000345,-0.008
0.0003495,-0.00814
0.0003545,-0.00828
0.0003595,-0.00844
0.0003645,-0.00858
0.0003695,-0.00873
0.0003745,-0.00888
0.00038,-0.00905
0.000385,-0.0092
0.0003905,-0.00936
0.000396,-0.00952
0.0004015,-0.00968
0.000407,-0.00984
0.0004125,-0.00999
0.0004185,-0.01017
0.0004245,-0.01034
0.00043,-0.0105
0.000436,-0.01068
0.000442,-0.01085
0.0004485,-0.01104
0.0004545,-0.01122
0.000461,-0.01141
0.0004675,-0.0116
0.000474,-0.01179
0.0004805,-0.01198
0.000487,-0.01217
0.000494,-0.01237
0.000501,-0.01258
0.000508,-0.01278
0.000515,-0.01298
0.000522,-0.01319
0.0005295,-0.0134
0.0005365,-0.0136
0.000544,-0.01381
0.0005515,-0.01402
0.0005595,-0.01424
0.000567,-0.01445
0.000575,-0.01468
0.000583,-0.0149
0.0005915,-0.01514
0.0005995,-0.01536
0.000608,-0.0156
0.0006165,-0.01583
0.000625,-0.01606
0.0006335,-0.0163
0.0006425,-0.01655
0.0006515,-0.01679
