"Vbe","Ib","Ie"
0.970970970971,2.71e-05,-0.02034
0.975975975976,2.71e-05,-0.02034
0.980980980981,2.71e-05,-0.02034
0.985985985986,2.72e-05,-0.02034
0.990990990991,2.72e-05,-0.02034
0.995995995996,2.72e-05,-0.02034
1.001001001,2.72e-05,-0.02034
1.00600600601,2.72e-05,-0.02034
1.01101101101,2.72e-05,-0.02034
1.01601601602,2.73e-05,-0.02034
1.02102102102,2.73e-05,-0.02034
1.02602602603,2.73e-05,-0.02034
1.03103103103,2.73e-05,-0.02034
1.03603603604,2.73e-05,-0.02034
1.04104104104,2.73e-05,-0.02034
1.04604604605,2.73e-05,-0.02034
1.05105105105,2.74e-05,-0.02034
1.05605605606,2.74e-05,-0.02034
1.06106106106,2.74e-05,-0.02034
1.06606606607,2.74e-05,-0.02034
1.07107107107,2.74e-05,-0.02034
1.07607607608,2.74e-05,-0.02034
1.08108108108,2.75e-05,-0.02034
1.08608608609,2.75e-05,-0.02034
1.09109109109,2.75e-05,-0.02034
1.0960960961,2.75e-05,-0.02034
1.1011011011,2.75e-05,-0.02034
1.10610610611,2.75e-05,-0.02034
1.11111111111,2.76e-05,-0.02034
1.11611611612,2.76e-05,-0.02034
1.12112112112,2.76e-05,-0.02034
1.12612612613,2.76e-05,-0.02034
1.13113113113,2.76e-05,-0.02034
1.13613613614,2.77e-05,-0.02034
1.14114114114,2.77e-05,-0.02034
1.14614614615,2.77e-05,-0.02034
1.15115115115,2.77e-05,-0.02034
1.15615615616,2.77e-05,-0.02034
1.16116116116,2.77e-05,-0.02034
1.16616616617,2.78e-05,-0.02034
1.17117117117,2.78e-05,-0.02034
1.17617617618,2.78e-05,-0.02034
1.18118118118,2.78e-05,-0.02034
1.18618618619,2.78e-05,-0.02034
1.19119119119,2.78e-05,-0.02034
1.1961961962,2.79e-05,-0.02034
1.2012012012,2.79e-05,-0.02034
1.20620620621,2.79e-05,-0.02034
1.21121121121,2.79e-05,-0.02034
1.21621621622,2.79e-05,-0.02034
1.22122122122,2.8e-05,-0.02034
1.22622622623,2.8e-05,-0.02034
1.23123123123,2.8e-05,-0.02034
1.23623623624,2.8e-05,-0.02034
1.24124124124,2.8e-05,-0.02034
1.24624624625,2.8e-05,-0.02034
1.25125125125,2.81e-05,-0.02034
1.25625625626,2.81e-05,-0.02034
1.26126126126,2.81e-05,-0.02034
1.26626626627,2.81e-05,-0.02034
1.27127127127,2.81e-05,-0.02034
1.27627627628,2.81e-05,-0.02034
1.28128128128,2.82e-05,-0.02034
1.28628628629,2.82e-05,-0.02034
1.29129129129,2.82e-05,-0.02034
1.2962962963,2.82e-05,-0.02034
1.3013013013,2.82e-05,-0.02034
1.30630630631,2.83e-05,-0.02034
1.31131131131,2.83e-05,-0.02034
1.31631631632,2.83e-05,-0.02034
1.32132132132,2.83e-05,-0.02034
1.32632632633,2.83e-05,-0.02034
1.33133133133,2.83e-05,-0.02034
1.33633633634,2.84e-05,-0.02034
1.34134134134,2.84e-05,-0.02034
1.34634634635,2.84e-05,-0.02034
1.35135135135,2.84e-05,-0.02034
1.35635635636,2.84e-05,-0.02034
1.36136136136,2.85e-05,-0.02034
1.36636636637,2.85e-05,-0.02034
1.37137137137,2.85e-05,-0.02034
1.37637637638,2.85e-05,-0.02034
1.38138138138,2.85e-05,-0.02034
1.38638638639,2.86e-05,-0.02034
1.39139139139,2.86e-05,-0.02034
1.3963963964,2.86e-05,-0.02034
1.4014014014,2.86e-05,-0.02034
1.40640640641,2.86e-05,-0.02034
1.41141141141,2.86e-05,-0.02034
1.41641641642,2.87e-05,-0.02034
1.42142142142,2.87e-05,-0.02034
1.42642642643,2.87e-05,-0.02034
1.43143143143,2.87e-05,-0.02034
1.43643643644,2.87e-05,-0.02034
1.44144144144,2.88e-05,-0.02034
1.44644644645,2.88e-05,-0.02034
1.45145145145,2.88e-05,-0.02034
1.45645645646,2.88e-05,-0.02034
1.46146146146,2.88e-05,-0.02034
1.46646646647,2.89e-05,-0.02034
1.47147147147,2.89e-05,-0.02034
1.47647647648,2.89e-05,-0.02034
1.48148148148,2.89e-05,-0.02034
1.48648648649,2.89e-05,-0.02034
1.49149149149,2.9e-05,-0.02034
1.4964964965,2.9e-05,-0.02034
1.5015015015,2.9e-05,-0.02034
1.50650650651,2.9e-05,-0.02034
1.51151151151,2.9e-05,-0.02034
1.51651651652,2.9e-05,-0.02034
1.52152152152,2.91e-05,-0.02034
1.52652652653,2.91e-05,-0.02034
1.53153153153,2.91e-05,-0.02034
1.53653653654,2.91e-05,-0.02034
1.54154154154,2.91e-05,-0.02034
1.54654654655,2.92e-05,-0.02034
1.55155155155,2.92e-05,-0.02034
1.55655655656,2.92e-05,-0.02034
1.56156156156,2.92e-05,-0.02034
1.56656656657,2.92e-05,-0.02034
1.57157157157,2.93e-05,-0.02034
1.57657657658,2.93e-05,-0.02034
1.58158158158,2.93e-05,-0.02034
1.58658658659,2.93e-05,-0.02034
1.59159159159,2.93e-05,-0.02034
1.5965965966,2.94e-05,-0.02034
1.6016016016,2.94e-05,-0.02034
1.60660660661,2.94e-05,-0.02034
1.61161161161,2.94e-05,-0.02034
1.61661661662,2.94e-05,-0.02034
1.62162162162,2.94e-05,-0.02034
1.62662662663,2.95e-05,-0.02034
1.63163163163,2.95e-05,-0.02034
1.63663663664,2.95e-05,-0.02034
1.64164164164,2.95e-05,-0.02034
1.64664664665,2.96e-05,-0.02034
1.65165165165,2.96e-05,-0.02034
1.65665665666,2.96e-05,-0.02034
1.66166166166,2.96e-05,-0.02034
1.66666666667,2.96e-05,-0.02034
1.67167167167,2.97e-05,-0.02034
1.67667667668,2.97e-05,-0.02034
1.68168168168,2.97e-05,-0.02034
1.68668668669,2.97e-05,-0.02034
1.69169169169,2.97e-05,-0.02034
1.6966966967,2.97e-05,-0.02034
1.7017017017,2.98e-05,-0.02034
1.70670670671,2.98e-05,-0.02034
1.71171171171,2.98e-05,-0.02034
1.71671671672,2.98e-05,-0.02034
1.72172172172,2.98e-05,-0.02034
1.72672672673,2.99e-05,-0.02034
1.73173173173,2.99e-05,-0.02034
1.73673673674,2.99e-05,-0.02034
1.74174174174,2.99e-05,-0.02034
1.74674674675,2.99e-05,-0.02034
1.75175175175,3e-05,-0.02034
1.75675675676,3e-05,-0.02034
1.76176176176,3e-05,-0.02034
1.76676676677,3e-05,-0.02034
1.77177177177,3e-05,-0.02034
1.77677677678,3.01e-05,-0.02034
1.78178178178,3.01e-05,-0.02034
1.78678678679,3.01e-05,-0.02034
1.79179179179,3.01e-05,-0.02034
1.7967967968,3.01e-05,-0.02034
1.8018018018,3.02e-05,-0.02034
1.80680680681,3.02e-05,-0.02034
1.81181181181,3.02e-05,-0.02034
1.81681681682,3.02e-05,-0.02034
1.82182182182,3.02e-05,-0.02034
1.82682682683,3.03e-05,-0.02034
1.83183183183,3.03e-05,-0.02034
1.83683683684,3.03e-05,-0.02034
1.84184184184,3.03e-05,-0.02034
1.84684684685,3.04e-05,-0.02034
1.85185185185,3.04e-05,-0.02034
1.85685685686,3.04e-05,-0.02034
1.86186186186,3.04e-05,-0.02034
1.86686686687,3.04e-05,-0.02034
1.87187187187,3.04e-05,-0.02034
1.87687687688,3.05e-05,-0.02034
1.88188188188,3.05e-05,-0.02034
1.88688688689,3.05e-05,-0.02034
1.89189189189,3.05e-05,-0.02034
1.8968968969,3.05e-05,-0.02034
1.9019019019,3.06e-05,-0.02034
1.90690690691,3.06e-05,-0.02034
1.91191191191,3.06e-05,-0.02034
1.91691691692,3.06e-05,-0.02034
1.92192192192,3.06e-05,-0.02034
1.92692692693,3.07e-05,-0.02034
1.93193193193,3.07e-05,-0.02034
1.93693693694,3.07e-05,-0.02034
1.94194194194,3.07e-05,-0.02034
1.94694694695,3.07e-05,-0.02034
1.95195195195,3.08e-05,-0.02034
1.95695695696,3.08e-05,-0.02034
1.96196196196,3.08e-05,-0.02034
1.96696696697,3.08e-05,-0.02034
1.97197197197,3.08e-05,-0.02034
1.97697697698,3.09e-05,-0.02034
1.98198198198,3.09e-05,-0.02034
1.98698698699,3.09e-05,-0.02034
1.99199199199,3.09e-05,-0.02034
1.996996997,3.09e-05,-0.02034
2.002002002,3.1e-05,-0.02034
2.00700700701,3.1e-05,-0.02034
2.01201201201,3.1e-05,-0.02034
2.01701701702,3.1e-05,-0.02034
2.02202202202,3.1e-05,-0.02034
2.02702702703,3.11e-05,-0.02034
2.03203203203,3.11e-05,-0.02034
2.03703703704,3.11e-05,-0.02034
2.04204204204,3.11e-05,-0.02034
2.04704704705,3.12e-05,-0.02034
2.05205205205,3.12e-05,-0.02034
2.05705705706,3.12e-05,-0.02034
2.06206206206,3.12e-05,-0.02034
2.06706706707,3.12e-05,-0.02034
2.07207207207,3.13e-05,-0.02034
2.07707707708,3.13e-05,-0.02034
2.08208208208,3.13e-05,-0.02034
2.08708708709,3.13e-05,-0.02034
2.09209209209,3.13e-05,-0.02034
2.0970970971,3.14e-05,-0.02034
2.1021021021,3.14e-05,-0.02034
2.10710710711,3.14e-05,-0.02034
2.11211211211,3.14e-05,-0.02034
2.11711711712,3.14e-05,-0.02034
2.12212212212,3.14e-05,-0.02034
2.12712712713,3.15e-05,-0.02034
2.13213213213,3.15e-05,-0.02034
2.13713713714,3.15e-05,-0.02034
2.14214214214,3.15e-05,-0.02034
2.14714714715,3.15e-05,-0.02034
2.15215215215,3.16e-05,-0.02034
2.15715715716,3.16e-05,-0.02034
2.16216216216,3.16e-05,-0.02034
2.16716716717,3.16e-05,-0.02034
2.17217217217,3.17e-05,-0.02034
2.17717717718,3.17e-05,-0.02034
2.18218218218,3.17e-05,-0.02034
2.18718718719,3.17e-05,-0.02034
2.19219219219,3.17e-05,-0.02034
2.1971971972,3.17e-05,-0.02034
2.2022022022,3.18e-05,-0.02034
2.20720720721,3.18e-05,-0.02034
2.21221221221,3.18e-05,-0.02034
2.21721721722,3.18e-05,-0.02034
2.22222222222,3.19e-05,-0.02034
2.22722722723,3.19e-05,-0.02034
2.23223223223,3.19e-05,-0.02034
2.23723723724,3.19e-05,-0.02034
2.24224224224,3.19e-05,-0.02034
2.24724724725,3.2e-05,-0.02034
2.25225225225,3.2e-05,-0.02034
2.25725725726,3.2e-05,-0.02034
2.26226226226,3.2e-05,-0.02034
2.26726726727,3.21e-05,-0.02034
2.27227227227,3.21e-05,-0.02034
2.27727727728,3.21e-05,-0.02034
2.28228228228,3.21e-05,-0.02034
2.28728728729,3.21e-05,-0.02034
2.29229229229,3.22e-05,-0.02034
2.2972972973,3.22e-05,-0.02034
2.3023023023,3.22e-05,-0.02034
2.30730730731,3.22e-05,-0.02034
2.31231231231,3.22e-05,-0.02034
2.31731731732,3.22e-05,-0.02034
2.32232232232,3.23e-05,-0.02034
2.32732732733,3.23e-05,-0.02034
2.33233233233,3.23e-05,-0.02034
2.33733733734,3.23e-05,-0.02034
2.34234234234,3.23e-05,-0.02034
2.34734734735,3.24e-05,-0.02034
2.35235235235,3.24e-05,-0.02034
2.35735735736,3.24e-05,-0.02034
2.36236236236,3.24e-05,-0.02034
2.36736736737,3.25e-05,-0.02034
2.37237237237,3.25e-05,-0.02034
2.37737737738,3.25e-05,-0.02034
2.38238238238,3.25e-05,-0.02034
2.38738738739,3.25e-05,-0.02034
2.39239239239,3.26e-05,-0.02034
2.3973973974,3.26e-05,-0.02034
2.4024024024,3.26e-05,-0.02034
2.40740740741,3.26e-05,-0.02034
2.41241241241,3.26e-05,-0.02034
2.41741741742,3.26e-05,-0.02034
2.42242242242,3.27e-05,-0.02034
2.42742742743,3.27e-05,-0.02034
2.43243243243,3.27e-05,-0.02034
2.43743743744,3.27e-05,-0.02034
2.44244244244,3.28e-05,-0.02034
2.44744744745,3.28e-05,-0.02034
2.45245245245,3.28e-05,-0.02034
2.45745745746,3.28e-05,-0.02034
2.46246246246,3.28e-05,-0.02034
2.46746746747,3.29e-05,-0.02034
2.47247247247,3.29e-05,-0.02034
2.47747747748,3.29e-05,-0.02034
2.48248248248,3.29e-05,-0.02034
2.48748748749,3.29e-05,-0.02034
2.49249249249,3.3e-05,-0.02034
2.4974974975,3.3e-05,-0.02034
2.5025025025,3.3e-05,-0.02034
2.50750750751,3.3e-05,-0.02034
2.51251251251,3.3e-05,-0.02034
2.51751751752,3.31e-05,-0.02034
2.52252252252,3.31e-05,-0.02034
2.52752752753,3.31e-05,-0.02034
2.53253253253,3.31e-05,-0.02034
2.53753753754,3.31e-05,-0.02034
2.54254254254,3.32e-05,-0.02034
2.54754754755,3.32e-05,-0.02034
2.55255255255,3.32e-05,-0.02034
2.55755755756,3.32e-05,-0.02034
2.56256256256,3.33e-05,-0.02034
2.56756756757,3.33e-05,-0.02034
2.57257257257,3.33e-05,-0.02034
2.57757757758,3.33e-05,-0.02034
2.58258258258,3.33e-05,-0.02034
2.58758758759,3.34e-05,-0.02034
2.59259259259,3.34e-05,-0.02034
2.5975975976,3.34e-05,-0.02034
2.6026026026,3.34e-05,-0.02034
2.60760760761,3.34e-05,-0.02034
2.61261261261,3.35e-05,-0.02034
2.61761761762,3.35e-05,-0.02034
2.62262262262,3.35e-05,-0.02034
2.62762762763,3.35e-05,-0.02034
2.63263263263,3.36e-05,-0.02034
2.63763763764,3.36e-05,-0.02034
2.64264264264,3.36e-05,-0.02034
2.64764764765,3.36e-05,-0.02034
2.65265265265,3.36e-05,-0.02034
2.65765765766,3.37e-05,-0.02034
2.66266266266,3.37e-05,-0.02034
2.66766766767,3.37e-05,-0.02034
2.67267267267,3.37e-05,-0.02034
2.67767767768,3.37e-05,-0.02034
2.68268268268,3.37e-05,-0.02034
2.68768768769,3.38e-05,-0.02034
2.69269269269,3.38e-05,-0.02034
2.6976976977,3.38e-05,-0.02034
2.7027027027,3.38e-05,-0.02034
2.70770770771,3.39e-05,-0.02034
2.71271271271,3.39e-05,-0.02034
2.71771771772,3.39e-05,-0.02034
2.72272272272,3.39e-05,-0.02034
2.72772772773,3.4e-05,-0.02034
2.73273273273,3.4e-05,-0.02034
2.73773773774,3.4e-05,-0.02034
2.74274274274,3.4e-05,-0.02034
2.74774774775,3.41e-05,-0.02034
2.75275275275,3.41e-05,-0.02034
2.75775775776,3.41e-05,-0.02034
2.76276276276,3.41e-05,-0.02034
2.76776776777,3.41e-05,-0.02034
2.77277277277,3.42e-05,-0.02034
2.77777777778,3.42e-05,-0.02034
2.78278278278,3.42e-05,-0.02034
2.78778778779,3.42e-05,-0.02034
2.79279279279,3.42e-05,-0.02034
2.7977977978,3.43e-05,-0.02034
2.8028028028,3.43e-05,-0.02034
2.80780780781,3.43e-05,-0.02034
2.81281281281,3.43e-05,-0.02034
2.81781781782,3.44e-05,-0.02034
2.82282282282,3.44e-05,-0.02034
2.82782782783,3.44e-05,-0.02034
2.83283283283,3.44e-05,-0.02034
2.83783783784,3.44e-05,-0.02034
2.84284284284,3.45e-05,-0.02034
2.84784784785,3.45e-05,-0.02034
2.85285285285,3.45e-05,-0.02034
2.85785785786,3.45e-05,-0.02034
2.86286286286,3.45e-05,-0.02034
2.86786786787,3.46e-05,-0.02034
2.87287287287,3.46e-05,-0.02034
2.87787787788,3.46e-05,-0.02034
2.88288288288,3.46e-05,-0.02034
2.88788788789,3.46e-05,-0.02034
2.89289289289,3.47e-05,-0.02034
2.8978978979,3.47e-05,-0.02034
2.9029029029,3.47e-05,-0.02034
2.90790790791,3.47e-05,-0.02034
2.91291291291,3.48e-05,-0.02034
2.91791791792,3.48e-05,-0.02034
2.92292292292,3.48e-05,-0.02034
2.92792792793,3.48e-05,-0.02034
2.93293293293,3.49e-05,-0.02034
2.93793793794,3.49e-05,-0.02034
2.94294294294,3.49e-05,-0.02034
2.94794794795,3.49e-05,-0.02034
2.95295295295,3.49e-05,-0.02034
2.95795795796,3.5e-05,-0.02034
2.96296296296,3.5e-05,-0.02034
2.96796796797,3.5e-05,-0.02034
2.97297297297,3.5e-05,-0.02034
2.97797797798,3.5e-05,-0.02034
2.98298298298,3.51e-05,-0.02034
2.98798798799,3.51e-05,-0.02034
2.99299299299,3.51e-05,-0.02034
2.997997998,3.52e-05,-0.02034
3.003003003,3.52e-05,-0.02034
3.00800800801,3.52e-05,-0.02034
3.01301301301,3.52e-05,-0.02034
3.01801801802,3.52e-05,-0.02034
3.02302302302,3.53e-05,-0.02034
3.02802802803,3.53e-05,-0.02034
3.03303303303,3.53e-05,-0.02034
3.03803803804,3.53e-05,-0.02034
3.04304304304,3.54e-05,-0.02034
3.04804804805,3.54e-05,-0.02034
3.05305305305,3.54e-05,-0.02034
3.05805805806,3.54e-05,-0.02034
3.06306306306,3.54e-05,-0.02034
3.06806806807,3.55e-05,-0.02034
3.07307307307,3.55e-05,-0.02034
3.07807807808,3.55e-05,-0.02034
3.08308308308,3.55e-05,-0.02034
3.08808808809,3.56e-05,-0.02034
3.09309309309,3.56e-05,-0.02034
3.0980980981,3.56e-05,-0.02034
3.1031031031,3.56e-05,-0.02034
3.10810810811,3.57e-05,-0.02034
3.11311311311,3.57e-05,-0.02034
3.11811811812,3.57e-05,-0.02034
3.12312312312,3.57e-05,-0.02034
3.12812812813,3.57e-05,-0.02034
3.13313313313,3.58e-05,-0.02034
3.13813813814,3.58e-05,-0.02034
3.14314314314,3.58e-05,-0.02034
3.14814814815,3.58e-05,-0.02034
3.15315315315,3.58e-05,-0.02034
3.15815815816,3.59e-05,-0.02034
3.16316316316,3.59e-05,-0.02034
3.16816816817,3.59e-05,-0.02034
3.17317317317,3.59e-05,-0.02034
3.17817817818,3.6e-05,-0.02034
3.18318318318,3.6e-05,-0.02034
3.18818818819,3.6e-05,-0.02034
3.19319319319,3.6e-05,-0.02034
3.1981981982,3.61e-05,-0.02034
3.2032032032,3.61e-05,-0.02034
3.20820820821,3.61e-05,-0.02034
3.21321321321,3.61e-05,-0.02034
3.21821821822,3.62e-05,-0.02034
3.22322322322,3.62e-05,-0.02034
3.22822822823,3.62e-05,-0.02034
3.23323323323,3.62e-05,-0.02034
3.23823823824,3.62e-05,-0.02034
3.24324324324,3.63e-05,-0.02034
3.24824824825,3.63e-05,-0.02034
3.25325325325,3.63e-05,-0.02034
3.25825825826,3.63e-05,-0.02034
3.26326326326,3.64e-05,-0.02034
3.26826826827,3.64e-05,-0.02034
3.27327327327,3.64e-05,-0.02034
3.27827827828,3.64e-05,-0.02034
3.28328328328,3.65e-05,-0.02034
3.28828828829,4.59e-05,-0.02034
3.29329329329,4.58e-05,-0.02034
3.2982982983,4.58e-05,-0.02034
3.3033033033,4.58e-05,-0.02034
3.30830830831,4.57e-05,-0.02034
3.31331331331,4.56e-05,-0.02034
3.31831831832,4.56e-05,-0.02034
3.32332332332,4.55e-05,-0.02034
3.32832832833,4.54e-05,-0.02034
3.33333333333,4.54e-05,-0.02034
3.33833833834,4.53e-05,-0.02034
3.34334334334,4.53e-05,-0.02034
3.34834834835,4.52e-05,-0.02034
3.35335335335,4.51e-05,-0.02034
3.35835835836,4.51e-05,-0.02034
3.36336336336,4.5e-05,-0.02034
3.36836836837,4.49e-05,-0.02034
3.37337337337,4.49e-05,-0.02034
3.37837837838,4.48e-05,-0.02034
3.38338338338,4.48e-05,-0.02034
3.38838838839,4.47e-05,-0.02034
3.39339339339,4.46e-05,-0.02034
3.3983983984,4.46e-05,-0.02034
3.4034034034,4.45e-05,-0.02034
3.40840840841,4.45e-05,-0.02034
3.41341341341,4.44e-05,-0.02034
3.41841841842,4.43e-05,-0.02034
