"Ix","Iz"
7.19e-08,-3.53e-07
7.31e-08,-3.55e-07
7.43e-08,-3.56e-07
7.55e-08,-3.58e-07
7.67e-08,-3.6e-07
7.795e-08,-3.62e-07
7.925e-08,-3.63e-07
8.05e-08,-3.65e-07
8.185e-08,-3.67e-07
8.315e-08,-3.69e-07
8.45e-08,-3.7e-07
8.59e-08,-3.72e-07
8.73e-08,-3.74e-07
8.87e-08,-3.76e-07
9.015e-08,-3.78e-07
9.16e-08,-3.8e-07
9.31e-08,-3.82e-07
9.46e-08,-3.84e-07
9.615e-08,-3.86e-07
9.77e-08,-3.88e-07
9.93e-08,-3.9e-07
1.0095e-07,-3.92e-07
1.0255e-07,-3.95e-07
1.0425e-07,-3.97e-07
1.0595e-07,-3.99e-07
1.0765e-07,-4.01e-07
1.094e-07,-4.03e-07
1.112e-07,-4.05e-07
1.13e-07,-4.08e-07
1.1485e-07,-4.1e-07
1.167e-07,-4.12e-07
1.186e-07,-4.14e-07
1.2055e-07,-4.17e-07
1.225e-07,-4.19e-07
1.245e-07,-4.22e-07
1.265e-07,-4.24e-07
1.2855e-07,-4.26e-07
1.3065e-07,-4.29e-07
1.328e-07,-4.32e-07
1.3495e-07,-4.34e-07
1.3715e-07,-4.37e-07
1.3935e-07,-4.39e-07
1.4165e-07,-4.42e-07
1.4395e-07,-4.44e-07
1.4625e-07,-4.47e-07
1.4865e-07,-4.5e-07
1.5105e-07,-4.52e-07
1.5355e-07,-4.55e-07
1.56e-07,-4.58e-07
1.5855e-07,-4.61e-07
1.6115e-07,-4.64e-07
1.6375e-07,-4.66e-07
1.6645e-07,-4.69e-07
1.6915e-07,-4.72e-07
1.719e-07,-4.75e-07
1.747e-07,-4.78e-07
1.775e-07,-4.81e-07
1.804e-07,-4.84e-07
1.8335e-07,-4.87e-07
1.863e-07,-4.9e-07
1.8935e-07,-4.93e-07
1.9245e-07,-4.97e-07
1.9555e-07,-4.99e-07
1.9875e-07,-5.02e-07
2.02e-07,-5.05e-07
2.055e-07,-5.09e-07
2.085e-07,-5.12e-07
2.12e-07,-5.15e-07
2.155e-07,-5.19e-07
2.19e-07,-5.22e-07
2.225e-07,-5.25e-07
2.26e-07,-5.29e-07
2.3e-07,-5.33e-07
2.335e-07,-5.36e-07
2.375e-07,-5.4e-07
2.41e-07,-5.44e-07
2.45e-07,-5.46e-07
2.49e-07,-5.5e-07
2.53e-07,-5.54e-07
2.575e-07,-5.58e-07
2.615e-07,-5.62e-07
2.655e-07,-5.66e-07
2.7e-07,-5.7e-07
2.745e-07,-5.73e-07
2.79e-07,-5.77e-07
2.835e-07,-5.81e-07
2.88e-07,-5.85e-07
2.925e-07,-5.89e-07
2.975e-07,-5.93e-07
3.025e-07,-5.97e-07
3.07e-07,-6.01e-07
3.12e-07,-6.05e-07
3.175e-07,-6.09e-07
3.225e-07,-6.13e-07
3.275e-07,-6.18e-07
3.33e-07,-6.22e-07
3.385e-07,-6.27e-07
3.44e-07,-6.31e-07
3.495e-07,-6.35e-07
3.555e-07,-6.4e-07
3.61e-07,-6.45e-07
3.67e-07,-6.49e-07
3.73e-07,-6.54e-07
3.79e-07,-6.58e-07
3.85e-07,-6.63e-07
3.915e-07,-6.68e-07
3.975e-07,-6.73e-07
4.04e-07,-6.77e-07
4.11e-07,-6.83e-07
4.175e-07,-6.87e-07
4.245e-07,-6.92e-07
4.31e-07,-6.97e-07
4.38e-07,-7.02e-07
4.455e-07,-7.08e-07
4.525e-07,-7.12e-07
4.6e-07,-7.18e-07
4.675e-07,-7.23e-07
4.75e-07,-7.29e-07
4.825e-07,-7.34e-07
4.905e-07,-7.39e-07
4.985e-07,-7.45e-07
5.065e-07,-7.5e-07
5.15e-07,-7.56e-07
5.235e-07,-7.62e-07
5.32e-07,-7.67e-07
5.405e-07,-7.73e-07
5.49e-07,-7.78e-07
5.58e-07,-7.85e-07
5.67e-07,-7.9e-07
5.765e-07,-7.96e-07
5.86e-07,-8.02e-07
5.955e-07,-8.08e-07
6.05e-07,-8.14e-07
6.15e-07,-8.2e-07
6.25e-07,-8.26e-07
6.35e-07,-8.33e-07
6.455e-07,-8.39e-07
6.56e-07,-8.45e-07
6.665e-07,-8.52e-07
6.775e-07,-8.58e-07
6.885e-07,-8.64e-07
6.995e-07,-8.71e-07
7.11e-07,-8.77e-07
7.225e-07,-8.84e-07
7.345e-07,-8.91e-07
7.46e-07,-8.98e-07
7.585e-07,-9.05e-07
7.705e-07,-9.12e-07
7.83e-07,-9.18e-07
7.96e-07,-9.25e-07
8.09e-07,-9.33e-07
8.22e-07,-9.4e-07
8.355e-07,-9.46e-07
8.49e-07,-9.54e-07
8.63e-07,-9.61e-07
8.77e-07,-9.68e-07
8.91e-07,-9.76e-07
9.055e-07,-9.83e-07
9.205e-07,-9.9e-07
9.355e-07,-9.98e-07
9.505e-07,-1.005e-06
9.66e-07,-1.013e-06
9.815e-07,-1.021e-06
9.975e-07,-1.029e-06
1.014e-06,-1.037e-06
1.0305e-06,-1.045e-06
1.047e-06,-1.053e-06
1.064e-06,-1.061e-06
1.0815e-06,-1.069e-06
1.099e-06,-1.077e-06
1.117e-06,-1.086e-06
1.135e-06,-1.094e-06
1.1535e-06,-1.103e-06
1.1725e-06,-1.112e-06
1.1915e-06,-1.12e-06
1.211e-06,-1.128e-06
1.2305e-06,-1.137e-06
1.2505e-06,-1.146e-06
1.271e-06,-1.155e-06
1.2915e-06,-1.164e-06
1.3125e-06,-1.173e-06
1.334e-06,-1.182e-06
1.3555e-06,-1.191e-06
1.3775e-06,-1.2e-06
1.4e-06,-1.209e-06
1.423e-06,-1.219e-06
1.446e-06,-1.228e-06
1.4695e-06,-1.238e-06
1.4935e-06,-1.248e-06
1.5175e-06,-1.257e-06
1.5425e-06,-1.267e-06
1.5675e-06,-1.277e-06
1.593e-06,-1.287e-06
1.619e-06,-1.297e-06
1.645e-06,-1.307e-06
1.672e-06,-1.317e-06
1.699e-06,-1.328e-06
1.727e-06,-1.338e-06
1.755e-06,-1.348e-06
1.7835e-06,-1.359e-06
1.8125e-06,-1.37e-06
1.842e-06,-1.38e-06
1.872e-06,-1.391e-06
1.9025e-06,-1.402e-06
1.933e-06,-1.413e-06
1.9645e-06,-1.424e-06
1.9965e-06,-1.435e-06
2.03e-06,-1.45e-06
2.06e-06,-1.46e-06
2.095e-06,-1.472e-06
2.13e-06,-1.484e-06
2.165e-06,-1.496e-06
2.2e-06,-1.508e-06
2.235e-06,-1.519e-06
2.27e-06,-1.531e-06
2.31e-06,-1.544e-06
2.345e-06,-1.556e-06
2.385e-06,-1.569e-06
2.425e-06,-1.582e-06
2.465e-06,-1.595e-06
2.505e-06,-1.607e-06
2.545e-06,-1.619e-06
2.585e-06,-1.632e-06
2.625e-06,-1.644e-06
2.67e-06,-1.657e-06
2.715e-06,-1.67e-06
2.755e-06,-1.682e-06
2.8e-06,-1.695e-06
2.845e-06,-1.708e-06
2.895e-06,-1.723e-06
2.94e-06,-1.735e-06
2.99e-06,-1.75e-06
3.035e-06,-1.762e-06
3.085e-06,-1.776e-06
3.135e-06,-1.79e-06
3.19e-06,-1.805e-06
3.24e-06,-1.819e-06
3.29e-06,-1.832e-06
3.345e-06,-1.848e-06
3.4e-06,-1.862e-06
3.455e-06,-1.877e-06
3.51e-06,-1.892e-06
3.57e-06,-1.907e-06
3.625e-06,-1.922e-06
3.685e-06,-1.937e-06
3.745e-06,-1.953e-06
3.805e-06,-1.968e-06
3.87e-06,-1.985e-06
3.93e-06,-1.999e-06
3.995e-06,-2.04e-06
4.06e-06,-2.05e-06
4.125e-06,-2.07e-06
4.195e-06,-2.08e-06
4.26e-06,-2.1e-06
4.33e-06,-2.12e-06
4.4e-06,-2.13e-06
4.475e-06,-2.15e-06
4.545e-06,-2.17e-06
4.62e-06,-2.19e-06
4.695e-06,-2.2e-06
4.77e-06,-2.22e-06
4.85e-06,-2.24e-06
4.93e-06,-2.26e-06
5.01e-06,-2.28e-06
5.09e-06,-2.29e-06
5.175e-06,-2.32e-06
5.255e-06,-2.33e-06
5.34e-06,-2.35e-06
5.43e-06,-2.37e-06
5.515e-06,-2.39e-06
5.605e-06,-2.41e-06
5.7e-06,-2.43e-06
5.79e-06,-2.45e-06
5.885e-06,-2.47e-06
5.98e-06,-2.49e-06
6.08e-06,-2.51e-06
6.175e-06,-2.53e-06
6.28e-06,-2.55e-06
6.38e-06,-2.57e-06
6.485e-06,-2.59e-06
6.59e-06,-2.61e-06
6.695e-06,-2.63e-06
6.805e-06,-2.66e-06
6.915e-06,-2.68e-06
7.03e-06,-2.7e-06
7.145e-06,-2.72e-06
7.26e-06,-2.74e-06
7.375e-06,-2.76e-06
7.495e-06,-2.79e-06
7.62e-06,-2.81e-06
7.745e-06,-2.84e-06
7.87e-06,-2.86e-06
7.995e-06,-2.88e-06
8.125e-06,-2.9e-06
8.26e-06,-2.93e-06
8.395e-06,-2.95e-06
8.53e-06,-2.97e-06
8.67e-06,-3e-06
8.81e-06,-3.02e-06
8.955e-06,-3.05e-06
9.1e-06,-3.07e-06
9.245e-06,-3.09e-06
9.395e-06,-3.12e-06
9.55e-06,-3.15e-06
9.705e-06,-3.17e-06
9.865e-06,-3.2e-06
1.0025e-05,-3.22e-06
1.0185e-05,-3.25e-06
1.035e-05,-3.28e-06
1.052e-05,-3.3e-06
1.069e-05,-3.33e-06
1.0865e-05,-3.36e-06
1.104e-05,-3.38e-06
1.122e-05,-3.41e-06
1.1405e-05,-3.44e-06
1.159e-05,-3.47e-06
1.178e-05,-3.5e-06
1.197e-05,-3.52e-06
1.2165e-05,-3.55e-06
1.236e-05,-3.58e-06
1.2565e-05,-3.61e-06
1.277e-05,-3.64e-06
1.2975e-05,-3.67e-06
1.3185e-05,-3.7e-06
1.34e-05,-3.73e-06
1.362e-05,-3.76e-06
1.384e-05,-3.79e-06
1.4065e-05,-3.82e-06
1.4295e-05,-3.85e-06
1.4525e-05,-3.88e-06
1.4765e-05,-3.92e-06
1.5005e-05,-3.95e-06
1.5245e-05,-3.98e-06
1.5495e-05,-4.01e-06
1.5745e-05,-4.04e-06
1.6005e-05,-4.08e-06
1.6265e-05,-4.12e-06
1.653e-05,-4.15e-06
1.6795e-05,-4.18e-06
1.707e-05,-4.22e-06
1.735e-05,-4.25e-06
1.763e-05,-4.29e-06
1.7915e-05,-4.32e-06
1.821e-05,-4.36e-06
1.8505e-05,-4.39e-06
1.8805e-05,-4.43e-06
1.911e-05,-4.46e-06
1.942e-05,-4.5e-06
1.974e-05,-4.54e-06
2.005e-05,-4.57e-06
2.04e-05,-4.61e-06
2.07e-05,-4.65e-06
2.105e-05,-4.69e-06
2.14e-05,-4.73e-06
2.175e-05,-4.77e-06
2.21e-05,-4.81e-06
2.245e-05,-4.85e-06
2.28e-05,-4.88e-06
2.32e-05,-4.93e-06
2.355e-05,-4.97e-06
2.395e-05,-5.01e-06
2.435e-05,-5.05e-06
2.475e-05,-5.09e-06
2.515e-05,-5.13e-06
2.555e-05,-5.18e-06
2.595e-05,-5.22e-06
2.64e-05,-5.26e-06
2.68e-05,-5.3e-06
2.725e-05,-5.35e-06
2.77e-05,-5.39e-06
2.815e-05,-5.44e-06
2.86e-05,-5.48e-06
2.905e-05,-5.52e-06
2.955e-05,-5.57e-06
3e-05,-5.61e-06
3.05e-05,-5.66e-06
3.1e-05,-5.71e-06
3.15e-05,-5.75e-06
3.205e-05,-5.8e-06
3.255e-05,-5.85e-06
3.31e-05,-5.9e-06
3.36e-05,-5.95e-06
3.415e-05,-6e-06
3.47e-05,-6.05e-06
3.53e-05,-6.1e-06
3.585e-05,-6.15e-06
3.645e-05,-6.21e-06
3.705e-05,-6.26e-06
3.765e-05,-6.31e-06
3.825e-05,-6.36e-06
3.885e-05,-6.41e-06
3.95e-05,-6.47e-06
4.015e-05,-6.52e-06
4.08e-05,-6.58e-06
4.145e-05,-6.63e-06
4.215e-05,-6.69e-06
4.28e-05,-6.74e-06
4.35e-05,-6.8e-06
4.42e-05,-6.85e-06
4.495e-05,-6.92e-06
4.565e-05,-6.97e-06
4.64e-05,-7.03e-06
4.715e-05,-7.09e-06
4.795e-05,-7.16e-06
4.87e-05,-7.22e-06
4.95e-05,-7.28e-06
5.03e-05,-7.34e-06
5.115e-05,-7.41e-06
5.195e-05,-7.47e-06
5.28e-05,-7.53e-06
5.365e-05,-7.59e-06
5.455e-05,-7.66e-06
5.545e-05,-7.73e-06
5.635e-05,-7.79e-06
5.725e-05,-7.86e-06
5.82e-05,-7.92e-06
5.915e-05,-7.99e-06
6.01e-05,-8.06e-06
6.105e-05,-8.13e-06
6.205e-05,-8.2e-06
6.305e-05,-8.27e-06
6.41e-05,-8.34e-06
6.515e-05,-8.41e-06
6.62e-05,-8.49e-06
6.725e-05,-8.56e-06
6.835e-05,-8.63e-06
6.95e-05,-8.71e-06
7.06e-05,-8.78e-06
7.175e-05,-8.86e-06
7.29e-05,-8.93e-06
7.41e-05,-9.01e-06
7.53e-05,-9.09e-06
7.655e-05,-9.17e-06
7.78e-05,-9.25e-06
7.905e-05,-9.33e-06
8.035e-05,-9.41e-06
8.165e-05,-9.49e-06
8.295e-05,-9.57e-06
8.43e-05,-9.65e-06
8.57e-05,-9.74e-06
8.71e-05,-9.82e-06
8.85e-05,-9.91e-06
8.995e-05,-9.99e-06
9.14e-05,-1.008e-05
9.29e-05,-1.016e-05
9.44e-05,-1.025e-05
9.595e-05,-1.034e-05
9.75e-05,-1.043e-05
9.91e-05,-1.053e-05
0.0001007,-1.062e-05
0.00010235,-1.072e-05
0.000104,-1.081e-05
0.0001057,-1.091e-05
0.0001074,-1.1e-05
0.00010915,-1.11e-05
0.00011095,-1.12e-05
0.00011275,-1.13e-05
0.00011455,-1.14e-05
0.00011645,-1.15e-05
0.0001183,-1.16e-05
0.00012025,-1.17e-05
0.0001222,-1.18e-05
0.0001242,-1.191e-05
0.0001262,-1.202e-05
0.00012825,-1.213e-05
0.00013035,-1.223e-05
0.00013245,-1.234e-05
0.00013465,-1.245e-05
0.0001368,-1.256e-05
0.00013905,-1.268e-05
0.0001413,-1.279e-05
0.0001436,-1.291e-05
0.00014595,-1.302e-05
0.0001483,-1.314e-05
0.0001507,-1.326e-05
0.00015315,-1.339e-05
0.00015565,-1.351e-05
0.0001582,-1.363e-05
0.00016075,-1.376e-05
0.0001634,-1.388e-05
0.00016605,-1.401e-05
0.00016875,-1.414e-05
0.0001715,-1.427e-05
0.0001743,-1.44e-05
0.0001771,-1.453e-05
0.00018,-1.467e-05
0.0001829,-1.48e-05
0.0001859,-1.494e-05
0.0001889,-1.508e-05
0.000192,-1.522e-05
0.0001951,-1.536e-05
0.0001983,-1.55e-05
0.0002015,-1.57e-05
0.000205,-1.585e-05
0.000208,-1.599e-05
0.0002115,-1.615e-05
0.000215,-1.63e-05
0.0002185,-1.646e-05
0.000222,-1.662e-05
0.0002255,-1.677e-05
0.0002295,-1.695e-05
0.000233,-1.71e-05
0.000237,-1.727e-05
0.0002405,-1.742e-05
0.0002445,-1.759e-05
0.0002485,-1.777e-05
0.0002525,-1.794e-05
0.0002565,-1.811e-05
0.000261,-1.83e-05
0.000265,-1.846e-05
0.0002695,-1.865e-05
0.000274,-1.883e-05
0.0002785,-1.901e-05
0.000283,-1.919e-05
0.0002875,-1.937e-05
0.000292,-1.955e-05
0.000297,-1.974e-05
0.0003015,-1.992e-05
0.0003065,-2.05e-05
0.0003115,-2.06e-05
0.0003165,-2.08e-05
0.0003215,-2.1e-05
0.000327,-2.13e-05
0.0003325,-2.15e-05
0.0003375,-2.17e-05
0.000343,-2.19e-05
0.000349,-2.21e-05
0.0003545,-2.24e-05
0.00036,-2.26e-05
0.000366,-2.28e-05
0.000372,-2.31e-05
0.000378,-2.33e-05
0.000384,-2.35e-05
0.0003905,-2.38e-05
0.000397,-2.41e-05
0.0004035,-2.43e-05
0.00041,-2.45e-05
0.0004165,-2.48e-05
0.0004235,-2.5e-05
0.00043,-2.53e-05
0.000437,-2.56e-05
0.0004445,-2.59e-05
0.0004515,-2.61e-05
0.000459,-2.64e-05
0.0004665,-2.67e-05
0.000474,-2.7e-05
0.0004815,-2.73e-05
0.0004895,-2.76e-05
0.0004975,-2.79e-05
0.0005055,-2.82e-05
0.0005135,-2.85e-05
0.000522,-2.88e-05
0.0005305,-2.91e-05
0.000539,-2.95e-05
0.000548,-2.98e-05
0.000557,-3.01e-05
0.000566,-3.05e-05
0.000575,-3.08e-05
0.0005845,-3.11e-05
0.000594,-3.15e-05
0.0006035,-3.18e-05
0.0006135,-3.22e-05
0.0006235,-3.26e-05
0.0006335,-3.29e-05
0.000644,-3.33e-05
0.0006545,-3.37e-05
0.000665,-3.41e-05
0.000676,-3.45e-05
0.000687,-3.49e-05
0.000698,-3.53e-05
0.0007095,-3.57e-05
0.000721,-3.61e-05
0.0007325,-3.65e-05
0.0007445,-3.7e-05
0.0007565,-3.74e-05
0.000769,-3.78e-05
0.0007815,-3.83e-05
0.000794,-3.87e-05
0.000807,-3.91e-05
0.00082,-3.96e-05
0.0008335,-4.01e-05
0.000847,-4.05e-05
0.000861,-4.1e-05
0.000875,-4.15e-05
0.000889,-4.2e-05
0.0009035,-4.25e-05
0.0009185,-4.31e-05
0.000933,-4.36e-05
0.0009485,-4.41e-05
0.000964,-4.46e-05
0.0009795,-4.52e-05
0.0009955,-4.57e-05
0.0010115,-4.63e-05
0.001028,-4.69e-05
0.001045,-4.75e-05
0.001062,-4.81e-05
0.001079,-4.86e-05
0.0010965,-4.93e-05
0.0011145,-4.99e-05
0.0011325,-5.05e-05
0.001151,-5.11e-05
0.0011695,-5.18e-05
0.0011885,-5.24e-05
0.001208,-5.3e-05
0.0012275,-5.37e-05
0.0012475,-5.44e-05
0.001268,-5.51e-05
0.0012885,-5.58e-05
0.0013095,-5.65e-05
0.001331,-5.73e-05
0.0013525,-5.8e-05
0.0013745,-5.87e-05
0.001397,-5.95e-05
0.0014195,-6.03e-05
0.0014425,-6.1e-05
0.001466,-6.18e-05
0.00149,-6.27e-05
0.001514,-6.35e-05
0.001539,-6.44e-05
0.001564,-6.52e-05
0.0015895,-6.61e-05
0.001615,-6.69e-05
0.0016415,-6.79e-05
0.001668,-6.88e-05
0.001695,-6.97e-05
0.001723,-7.06e-05
0.001751,-7.16e-05
0.0017795,-7.25e-05
0.001808,-7.35e-05
0.0018375,-7.45e-05
0.0018675,-7.55e-05
0.001898,-7.66e-05
0.001929,-7.76e-05
0.00196,-7.86e-05
0.001992,-7.97e-05
0.002025,-8.06e-05
0.002055,-8.16e-05
0.00209,-8.28e-05
0.002125,-8.39e-05
0.00216,-8.52e-05
0.002195,-8.63e-05
0.00223,-8.75e-05
0.002265,-8.87e-05
0.002305,-9.01e-05
0.00234,-9.13e-05
0.00238,-9.26e-05
0.00242,-9.4e-05
0.002455,-9.52e-05
0.002495,-9.65e-05
0.002535,-9.79e-05
0.00258,-9.94e-05
0.00262,-0.0001008
0.002665,-0.0001023
0.002705,-0.0001036
0.00275,-0.0001051
0.002795,-0.0001066
0.00284,-0.0001081
0.002885,-0.0001096
0.002935,-0.0001112
0.00298,-0.0001127
0.00303,-0.0001144
0.00308,-0.0001161
0.00313,-0.0001177
0.00318,-0.0001194
0.00323,-0.0001211
0.003285,-0.0001229
0.00334,-0.0001248
0.003395,-0.0001267
0.00345,-0.0001286
0.003505,-0.0001305
0.00356,-0.0001323
0.00362,-0.0001344
0.00368,-0.0001364
0.003735,-0.0001383
0.0038,-0.0001405
0.00386,-0.0001426
0.003925,-0.0001447
0.003985,-0.0001468
0.00405,-0.000149
0.004115,-0.0001511
0.004185,-0.0001535
0.00425,-0.0001557
0.00432,-0.000158
0.00439,-0.0001604
0.004465,-0.0001629
0.004535,-0.0001653
0.00461,-0.0001679
0.004685,-0.0001705
0.00476,-0.0001731
0.00484,-0.0001759
0.004915,-0.0001786
