"Iy","Iz"
9.33e-08,-3.96e-08
9.46e-08,-4e-08
9.595e-08,-4.04e-08
9.725e-08,-4.11e-08
9.865e-08,-4.15e-08
1e-07,-4.25e-08
1.014e-07,-4.3e-08
1.028e-07,-4.35e-08
1.0425e-07,-4.42e-08
1.057e-07,-4.46e-08
1.0715e-07,-4.5e-08
1.0865e-07,-4.59e-08
1.1015e-07,-4.63e-08
1.117e-07,-4.73e-08
1.1325e-07,-4.79e-08
1.1485e-07,-4.85e-08
1.1645e-07,-4.91e-08
1.1805e-07,-4.99e-08
1.197e-07,-5.07e-08
1.2135e-07,-5.15e-08
1.2305e-07,-5.22e-08
1.2475e-07,-5.34e-08
1.265e-07,-5.39e-08
1.2825e-07,-5.49e-08
1.3005e-07,-5.55e-08
1.3185e-07,-5.63e-08
1.337e-07,-5.71e-08
1.3555e-07,-5.79e-08
1.3745e-07,-5.92e-08
1.3935e-07,-6.02e-08
1.413e-07,-6.11e-08
1.4325e-07,-6.22e-08
1.4525e-07,-6.3e-08
1.473e-07,-6.42e-08
1.4935e-07,-6.54e-08
1.514e-07,-6.64e-08
1.5355e-07,-6.77e-08
1.5565e-07,-6.91e-08
1.5785e-07,-6.99e-08
1.6005e-07,-7.14e-08
1.6225e-07,-7.27e-08
1.645e-07,-7.37e-08
1.668e-07,-7.52e-08
1.6915e-07,-7.64e-08
1.715e-07,-7.8e-08
1.739e-07,-7.94e-08
1.763e-07,-8.09e-08
1.7875e-07,-8.24e-08
1.8125e-07,-8.41e-08
1.8375e-07,-8.55e-08
1.863e-07,-8.73e-08
1.889e-07,-8.89e-08
1.9155e-07,-9.04e-08
1.942e-07,-9.2e-08
1.969e-07,-9.39e-08
1.9965e-07,-9.62e-08
2.025e-07,-9.74e-08
2.055e-07,-9.97e-08
2.08e-07,-1.014e-07
2.11e-07,-1.037e-07
2.14e-07,-1.059e-07
2.17e-07,-1.08e-07
2.2e-07,-1.1e-07
2.23e-07,-1.124e-07
2.26e-07,-1.147e-07
2.295e-07,-1.176e-07
2.325e-07,-1.197e-07
2.355e-07,-1.219e-07
2.39e-07,-1.248e-07
2.425e-07,-1.275e-07
2.455e-07,-1.301e-07
2.49e-07,-1.329e-07
2.525e-07,-1.358e-07
2.56e-07,-1.387e-07
