"Ix","Iz"
2.73e-08,-7.84e-07
2.775e-08,-7.93e-07
2.82e-08,-8.02e-07
2.865e-08,-8.11e-07
2.915e-08,-8.22e-07
2.96e-08,-8.32e-07
3.01e-08,-8.43e-07
3.06e-08,-8.54e-07
3.11e-08,-8.66e-07
3.16e-08,-8.77e-07
3.21e-08,-8.9e-07
3.26e-08,-9.01e-07
3.315e-08,-9.15e-07
3.37e-08,-9.3e-07
3.425e-08,-9.43e-07
3.48e-08,-9.58e-07
3.535e-08,-9.72e-07
3.595e-08,-9.87e-07
3.65e-08,-1.002e-06
3.71e-08,-1.02e-06
3.77e-08,-1.035e-06
3.835e-08,-1.053e-06
3.895e-08,-1.071e-06
3.96e-08,-1.088e-06
4.025e-08,-1.105e-06
4.09e-08,-1.124e-06
4.155e-08,-1.142e-06
4.225e-08,-1.16e-06
4.29e-08,-1.18e-06
4.36e-08,-1.202e-06
4.43e-08,-1.221e-06
4.505e-08,-1.243e-06
4.58e-08,-1.265e-06
4.65e-08,-1.286e-06
4.73e-08,-1.31e-06
4.805e-08,-1.331e-06
4.885e-08,-1.353e-06
4.96e-08,-1.373e-06
5.045e-08,-1.399e-06
5.125e-08,-1.422e-06
5.21e-08,-1.445e-06
5.295e-08,-1.468e-06
5.38e-08,-1.492e-06
5.465e-08,-1.515e-06
5.555e-08,-1.539e-06
5.645e-08,-1.563e-06
5.74e-08,-1.588e-06
5.83e-08,-1.612e-06
5.925e-08,-1.638e-06
6.025e-08,-1.664e-06
6.12e-08,-1.69e-06
6.22e-08,-1.717e-06
6.32e-08,-1.742e-06
6.425e-08,-1.768e-06
6.53e-08,-1.793e-06
6.635e-08,-1.82e-06
6.745e-08,-1.846e-06
6.85e-08,-1.872e-06
6.965e-08,-1.899e-06
7.075e-08,-1.925e-06
7.19e-08,-1.951e-06
7.31e-08,-1.979e-06
7.43e-08,-2.03e-06
7.55e-08,-2.06e-06
7.67e-08,-2.08e-06
7.795e-08,-2.11e-06
7.925e-08,-2.14e-06
8.05e-08,-2.17e-06
8.185e-08,-2.2e-06
8.315e-08,-2.22e-06
8.45e-08,-2.25e-06
8.59e-08,-2.28e-06
8.73e-08,-2.31e-06
8.87e-08,-2.34e-06
9.015e-08,-2.37e-06
9.16e-08,-2.4e-06
9.31e-08,-2.43e-06
9.46e-08,-2.46e-06
9.615e-08,-2.49e-06
9.77e-08,-2.52e-06
9.93e-08,-2.55e-06
1.0095e-07,-2.58e-06
1.0255e-07,-2.61e-06
1.0425e-07,-2.65e-06
1.0595e-07,-2.68e-06
1.0765e-07,-2.71e-06
1.094e-07,-2.74e-06
1.112e-07,-2.77e-06
1.13e-07,-2.81e-06
1.1485e-07,-2.84e-06
1.167e-07,-2.87e-06
1.186e-07,-2.9e-06
1.2055e-07,-2.93e-06
1.225e-07,-2.97e-06
1.245e-07,-3e-06
1.265e-07,-3.03e-06
1.2855e-07,-3.07e-06
1.3065e-07,-3.1e-06
1.328e-07,-3.13e-06
1.3495e-07,-3.17e-06
1.3715e-07,-3.2e-06
1.3935e-07,-3.23e-06
1.4165e-07,-3.27e-06
1.4395e-07,-3.31e-06
1.4625e-07,-3.34e-06
1.4865e-07,-3.38e-06
1.5105e-07,-3.42e-06
1.5355e-07,-3.45e-06
1.56e-07,-3.48e-06
1.5855e-07,-3.52e-06
1.6115e-07,-3.56e-06
1.6375e-07,-3.59e-06
1.6645e-07,-3.64e-06
1.6915e-07,-3.67e-06
1.719e-07,-3.71e-06
1.747e-07,-3.74e-06
1.775e-07,-3.78e-06
1.804e-07,-3.82e-06
1.8335e-07,-3.86e-06
1.863e-07,-3.9e-06
1.8935e-07,-3.94e-06
1.9245e-07,-3.98e-06
1.9555e-07,-4.01e-06
1.9875e-07,-4.06e-06
2.02e-07,-4.09e-06
2.055e-07,-4.13e-06
2.085e-07,-4.17e-06
2.12e-07,-4.21e-06
2.155e-07,-4.25e-06
2.19e-07,-4.29e-06
2.225e-07,-4.34e-06
2.26e-07,-4.38e-06
2.3e-07,-4.42e-06
2.335e-07,-4.46e-06
2.375e-07,-4.51e-06
2.41e-07,-4.54e-06
2.45e-07,-4.59e-06
2.49e-07,-4.63e-06
2.53e-07,-4.68e-06
2.575e-07,-4.73e-06
2.615e-07,-4.77e-06
2.655e-07,-4.81e-06
2.7e-07,-4.86e-06
2.745e-07,-4.9e-06
2.79e-07,-4.95e-06
2.835e-07,-4.99e-06
2.88e-07,-5.04e-06
2.925e-07,-5.08e-06
2.975e-07,-5.13e-06
3.025e-07,-5.18e-06
3.07e-07,-5.22e-06
3.12e-07,-5.27e-06
3.175e-07,-5.32e-06
3.225e-07,-5.36e-06
3.275e-07,-5.41e-06
3.33e-07,-5.46e-06
3.385e-07,-5.51e-06
3.44e-07,-5.56e-06
3.495e-07,-5.61e-06
3.555e-07,-5.67e-06
3.61e-07,-5.72e-06
3.67e-07,-5.77e-06
3.73e-07,-5.82e-06
3.79e-07,-5.87e-06
3.85e-07,-5.93e-06
3.915e-07,-5.98e-06
3.975e-07,-6.03e-06
4.04e-07,-6.08e-06
4.11e-07,-6.14e-06
4.175e-07,-6.19e-06
4.245e-07,-6.25e-06
4.31e-07,-6.3e-06
4.38e-07,-6.36e-06
4.455e-07,-6.41e-06
4.525e-07,-6.47e-06
4.6e-07,-6.53e-06
4.675e-07,-6.59e-06
4.75e-07,-6.64e-06
4.825e-07,-6.7e-06
4.905e-07,-6.76e-06
4.985e-07,-6.82e-06
5.065e-07,-6.89e-06
5.15e-07,-6.95e-06
5.235e-07,-7.01e-06
5.32e-07,-7.07e-06
5.405e-07,-7.13e-06
5.49e-07,-7.19e-06
5.58e-07,-7.25e-06
5.67e-07,-7.31e-06
5.765e-07,-7.38e-06
5.86e-07,-7.44e-06
5.955e-07,-7.51e-06
6.05e-07,-7.57e-06
6.15e-07,-7.64e-06
6.25e-07,-7.71e-06
6.35e-07,-7.77e-06
6.455e-07,-7.84e-06
6.56e-07,-7.91e-06
6.665e-07,-7.97e-06
6.775e-07,-8.04e-06
6.885e-07,-8.11e-06
6.995e-07,-8.18e-06
7.11e-07,-8.25e-06
7.225e-07,-8.32e-06
7.345e-07,-8.39e-06
7.46e-07,-8.46e-06
7.585e-07,-8.54e-06
7.705e-07,-8.61e-06
7.83e-07,-8.68e-06
7.96e-07,-8.76e-06
8.09e-07,-8.83e-06
8.22e-07,-8.9e-06
8.355e-07,-8.98e-06
8.49e-07,-9.05e-06
8.63e-07,-9.13e-06
8.77e-07,-9.2e-06
8.91e-07,-9.28e-06
9.055e-07,-9.36e-06
9.205e-07,-9.44e-06
9.355e-07,-9.52e-06
9.505e-07,-9.59e-06
9.66e-07,-9.68e-06
9.815e-07,-9.75e-06
9.975e-07,-9.84e-06
1.014e-06,-9.93e-06
1.0305e-06,-1.001e-05
1.047e-06,-1.009e-05
1.064e-06,-1.017e-05
1.0815e-06,-1.026e-05
1.099e-06,-1.034e-05
1.117e-06,-1.043e-05
1.135e-06,-1.052e-05
1.1535e-06,-1.061e-05
1.1725e-06,-1.069e-05
1.1915e-06,-1.078e-05
1.211e-06,-1.087e-05
1.2305e-06,-1.096e-05
1.2505e-06,-1.105e-05
1.271e-06,-1.115e-05
1.2915e-06,-1.124e-05
1.3125e-06,-1.133e-05
1.334e-06,-1.142e-05
1.3555e-06,-1.151e-05
1.3775e-06,-1.161e-05
1.4e-06,-1.171e-05
1.423e-06,-1.181e-05
1.446e-06,-1.19e-05
1.4695e-06,-1.2e-05
1.4935e-06,-1.21e-05
1.5175e-06,-1.22e-05
1.5425e-06,-1.23e-05
1.5675e-06,-1.24e-05
1.593e-06,-1.251e-05
1.619e-06,-1.261e-05
1.645e-06,-1.272e-05
1.672e-06,-1.282e-05
1.699e-06,-1.292e-05
1.727e-06,-1.303e-05
1.755e-06,-1.314e-05
1.7835e-06,-1.325e-05
1.8125e-06,-1.335e-05
1.842e-06,-1.346e-05
1.872e-06,-1.357e-05
1.9025e-06,-1.368e-05
1.933e-06,-1.379e-05
1.9645e-06,-1.39e-05
1.9965e-06,-1.401e-05
2.03e-06,-1.416e-05
2.06e-06,-1.427e-05
2.095e-06,-1.439e-05
2.13e-06,-1.451e-05
2.165e-06,-1.463e-05
2.2e-06,-1.475e-05
2.235e-06,-1.487e-05
2.27e-06,-1.5e-05
2.31e-06,-1.512e-05
2.345e-06,-1.524e-05
2.385e-06,-1.537e-05
2.425e-06,-1.55e-05
2.465e-06,-1.563e-05
2.505e-06,-1.576e-05
2.545e-06,-1.588e-05
2.585e-06,-1.601e-05
2.625e-06,-1.613e-05
2.67e-06,-1.627e-05
2.715e-06,-1.64e-05
2.755e-06,-1.652e-05
2.8e-06,-1.665e-05
2.845e-06,-1.678e-05
2.895e-06,-1.693e-05
2.94e-06,-1.706e-05
2.99e-06,-1.72e-05
3.035e-06,-1.733e-05
3.085e-06,-1.747e-05
3.135e-06,-1.76e-05
3.19e-06,-1.776e-05
3.24e-06,-1.79e-05
3.29e-06,-1.803e-05
3.345e-06,-1.819e-05
3.4e-06,-1.834e-05
3.455e-06,-1.848e-05
3.51e-06,-1.863e-05
3.57e-06,-1.879e-05
3.625e-06,-1.893e-05
3.685e-06,-1.909e-05
3.745e-06,-1.924e-05
3.805e-06,-1.94e-05
3.87e-06,-1.957e-05
3.93e-06,-1.971e-05
3.995e-06,-1.987e-05
4.06e-06,-2.04e-05
4.125e-06,-2.05e-05
4.195e-06,-2.07e-05
4.26e-06,-2.08e-05
4.33e-06,-2.1e-05
4.4e-06,-2.12e-05
4.475e-06,-2.13e-05
4.545e-06,-2.15e-05
4.62e-06,-2.17e-05
4.695e-06,-2.19e-05
4.77e-06,-2.2e-05
4.85e-06,-2.22e-05
4.93e-06,-2.24e-05
5.01e-06,-2.26e-05
5.09e-06,-2.28e-05
5.175e-06,-2.3e-05
5.255e-06,-2.31e-05
5.34e-06,-2.33e-05
5.43e-06,-2.35e-05
5.515e-06,-2.37e-05
5.605e-06,-2.39e-05
5.7e-06,-2.41e-05
5.79e-06,-2.43e-05
5.885e-06,-2.45e-05
5.98e-06,-2.47e-05
6.08e-06,-2.49e-05
6.175e-06,-2.51e-05
6.28e-06,-2.53e-05
6.38e-06,-2.55e-05
6.485e-06,-2.58e-05
6.59e-06,-2.6e-05
6.695e-06,-2.61e-05
6.805e-06,-2.64e-05
6.915e-06,-2.66e-05
7.03e-06,-2.68e-05
7.145e-06,-2.7e-05
7.26e-06,-2.72e-05
7.375e-06,-2.75e-05
7.495e-06,-2.77e-05
7.62e-06,-2.79e-05
7.745e-06,-2.81e-05
7.87e-06,-2.84e-05
7.995e-06,-2.86e-05
8.125e-06,-2.88e-05
8.26e-06,-2.91e-05
8.395e-06,-2.93e-05
8.53e-06,-2.95e-05
8.67e-06,-2.98e-05
8.81e-06,-3e-05
8.955e-06,-3.02e-05
9.1e-06,-3.05e-05
9.245e-06,-3.07e-05
9.395e-06,-3.1e-05
9.55e-06,-3.12e-05
9.705e-06,-3.15e-05
9.865e-06,-3.17e-05
1.0025e-05,-3.2e-05
1.0185e-05,-3.23e-05
1.035e-05,-3.25e-05
1.052e-05,-3.28e-05
1.069e-05,-3.3e-05
1.0865e-05,-3.33e-05
1.104e-05,-3.36e-05
1.122e-05,-3.39e-05
1.1405e-05,-3.42e-05
1.159e-05,-3.44e-05
1.178e-05,-3.47e-05
1.197e-05,-3.5e-05
1.2165e-05,-3.52e-05
1.236e-05,-3.55e-05
1.2565e-05,-3.58e-05
1.277e-05,-3.61e-05
1.2975e-05,-3.64e-05
1.3185e-05,-3.67e-05
1.34e-05,-3.7e-05
1.362e-05,-3.73e-05
1.384e-05,-3.76e-05
1.4065e-05,-3.79e-05
1.4295e-05,-3.82e-05
1.4525e-05,-3.85e-05
1.4765e-05,-3.88e-05
1.5005e-05,-3.91e-05
1.5245e-05,-3.95e-05
1.5495e-05,-3.98e-05
1.5745e-05,-4.01e-05
1.6005e-05,-4.04e-05
1.6265e-05,-4.07e-05
1.653e-05,-4.11e-05
1.6795e-05,-4.14e-05
1.707e-05,-4.17e-05
1.735e-05,-4.21e-05
1.763e-05,-4.24e-05
1.7915e-05,-4.28e-05
1.821e-05,-4.31e-05
1.8505e-05,-4.34e-05
1.8805e-05,-4.38e-05
1.911e-05,-4.42e-05
1.942e-05,-4.45e-05
1.974e-05,-4.49e-05
2.005e-05,-4.52e-05
2.04e-05,-4.56e-05
2.07e-05,-4.59e-05
2.105e-05,-4.63e-05
2.14e-05,-4.67e-05
2.175e-05,-4.71e-05
2.21e-05,-4.75e-05
2.245e-05,-4.78e-05
2.28e-05,-4.82e-05
2.32e-05,-4.86e-05
2.355e-05,-4.9e-05
2.395e-05,-4.94e-05
2.435e-05,-4.98e-05
2.475e-05,-5.02e-05
2.515e-05,-5.06e-05
2.555e-05,-5.1e-05
2.595e-05,-5.14e-05
2.64e-05,-5.19e-05
2.68e-05,-5.22e-05
2.725e-05,-5.27e-05
2.77e-05,-5.31e-05
2.815e-05,-5.35e-05
2.86e-05,-5.4e-05
2.905e-05,-5.44e-05
2.955e-05,-5.48e-05
3e-05,-5.52e-05
3.05e-05,-5.57e-05
3.1e-05,-5.61e-05
3.15e-05,-5.66e-05
3.205e-05,-5.7e-05
3.255e-05,-5.75e-05
3.31e-05,-5.8e-05
3.36e-05,-5.84e-05
3.415e-05,-5.89e-05
3.47e-05,-5.94e-05
3.53e-05,-5.99e-05
3.585e-05,-6.04e-05
3.645e-05,-6.09e-05
3.705e-05,-6.14e-05
3.765e-05,-6.18e-05
3.825e-05,-6.23e-05
3.885e-05,-6.28e-05
3.95e-05,-6.33e-05
4.015e-05,-6.38e-05
4.08e-05,-6.44e-05
4.145e-05,-6.49e-05
4.215e-05,-6.54e-05
4.28e-05,-6.59e-05
4.35e-05,-6.64e-05
4.42e-05,-6.69e-05
4.495e-05,-6.75e-05
4.565e-05,-6.81e-05
4.64e-05,-6.86e-05
4.715e-05,-6.92e-05
4.795e-05,-6.98e-05
4.87e-05,-7.03e-05
4.95e-05,-7.09e-05
5.03e-05,-7.15e-05
5.115e-05,-7.21e-05
5.195e-05,-7.27e-05
5.28e-05,-7.32e-05
5.365e-05,-7.38e-05
5.455e-05,-7.45e-05
5.545e-05,-7.51e-05
5.635e-05,-7.57e-05
5.725e-05,-7.62e-05
5.82e-05,-7.69e-05
5.915e-05,-7.75e-05
6.01e-05,-7.82e-05
6.105e-05,-7.88e-05
6.205e-05,-7.94e-05
6.305e-05,-8e-05
6.41e-05,-8.07e-05
6.515e-05,-8.14e-05
6.62e-05,-8.2e-05
6.725e-05,-8.27e-05
6.835e-05,-8.33e-05
6.95e-05,-8.4e-05
7.06e-05,-8.47e-05
7.175e-05,-8.54e-05
7.29e-05,-8.61e-05
7.41e-05,-8.68e-05
7.53e-05,-8.75e-05
7.655e-05,-8.82e-05
7.78e-05,-8.89e-05
7.905e-05,-8.96e-05
8.035e-05,-9.03e-05
8.165e-05,-9.1e-05
8.295e-05,-9.17e-05
8.43e-05,-9.25e-05
8.57e-05,-9.33e-05
8.71e-05,-9.4e-05
8.85e-05,-9.47e-05
8.995e-05,-9.55e-05
9.14e-05,-9.63e-05
9.29e-05,-9.7e-05
9.44e-05,-9.78e-05
9.595e-05,-9.86e-05
9.75e-05,-9.94e-05
9.91e-05,-0.0001002
0.0001007,-0.000101
0.00010235,-0.0001019
0.000104,-0.0001026
0.0001057,-0.0001035
0.0001074,-0.0001043
0.00010915,-0.0001051
0.00011095,-0.000106
0.00011275,-0.0001069
0.00011455,-0.0001077
0.00011645,-0.0001086
0.0001183,-0.0001094
0.00012025,-0.0001103
0.0001222,-0.0001111
0.0001242,-0.000112
0.0001262,-0.0001129
0.00012825,-0.0001139
0.00013035,-0.0001148
0.00013245,-0.0001157
0.00013465,-0.0001166
0.0001368,-0.0001175
0.00013905,-0.0001185
0.0001413,-0.0001194
0.0001436,-0.0001204
0.00014595,-0.0001213
0.0001483,-0.0001223
0.0001507,-0.0001233
0.00015315,-0.0001243
0.00015565,-0.0001254
0.0001582,-0.0001264
0.00016075,-0.0001274
0.0001634,-0.0001285
0.00016605,-0.0001295
0.00016875,-0.0001305
0.0001715,-0.0001315
0.0001743,-0.0001326
0.0001771,-0.0001337
0.00018,-0.0001347
0.0001829,-0.0001358
0.0001859,-0.0001369
0.0001889,-0.000138
0.000192,-0.0001391
0.0001951,-0.0001402
0.0001983,-0.0001413
0.0002015,-0.0001428
0.000205,-0.0001441
0.000208,-0.0001451
0.0002115,-0.0001463
0.000215,-0.0001475
0.0002185,-0.0001487
0.000222,-0.0001499
0.0002255,-0.0001511
0.0002295,-0.0001525
0.000233,-0.0001536
0.000237,-0.0001549
0.0002405,-0.000156
0.0002445,-0.0001574
0.0002485,-0.0001586
0.0002525,-0.0001599
0.0002565,-0.0001612
0.000261,-0.0001625
0.000265,-0.0001637
0.0002695,-0.0001651
0.000274,-0.0001664
0.0002785,-0.0001677
0.000283,-0.0001691
0.0002875,-0.0001703
0.000292,-0.0001716
0.000297,-0.0001731
0.0003015,-0.0001744
0.0003065,-0.0001758
0.0003115,-0.0001772
0.0003165,-0.0001786
0.0003215,-0.0001799
0.000327,-0.0001815
0.0003325,-0.000183
0.0003375,-0.0001843
0.000343,-0.0001858
0.000349,-0.0001875
0.0003545,-0.000189
0.00036,-0.0001904
0.000366,-0.0001919
0.000372,-0.0001935
0.000378,-0.000195
0.000384,-0.0001966
0.0003905,-0.0001982
0.000397,-0.0001998
0.0004035,-0.000202
0.00041,-0.000203
0.0004165,-0.000204
0.0004235,-0.000206
0.00043,-0.000208
0.000437,-0.000209
0.0004445,-0.000211
0.0004515,-0.000213
0.000459,-0.000215
0.0004665,-0.000216
0.000474,-0.000218
0.0004815,-0.00022
0.0004895,-0.000222
0.0004975,-0.000224
0.0005055,-0.000226
0.0005135,-0.000227
0.000522,-0.000229
0.0005305,-0.000231
0.000539,-0.000233
0.000548,-0.000235
0.000557,-0.000237
0.000566,-0.000239
0.000575,-0.000241
0.0005845,-0.000243
0.000594,-0.000245
0.0006035,-0.000247
0.0006135,-0.000249
0.0006235,-0.000251
0.0006335,-0.000253
0.000644,-0.000255
0.0006545,-0.000257
0.000665,-0.000259
0.000676,-0.000262
0.000687,-0.000264
0.000698,-0.000266
0.0007095,-0.000268
0.000721,-0.00027
0.0007325,-0.000272
0.0007445,-0.000275
0.0007565,-0.000277
0.000769,-0.000279
0.0007815,-0.000282
0.000794,-0.000284
0.000807,-0.000286
0.00082,-0.000288
0.0008335,-0.000291
0.000847,-0.000293
0.000861,-0.000296
0.000875,-0.000298
0.000889,-0.000301
0.0009035,-0.000303
0.0009185,-0.000306
0.000933,-0.000308
0.0009485,-0.000311
0.000964,-0.000313
0.0009795,-0.000316
0.0009955,-0.000318
0.0010115,-0.000321
0.001028,-0.000324
0.001045,-0.000326
0.001062,-0.000329
0.001079,-0.000332
0.0010965,-0.000335
0.0011145,-0.000337
0.0011325,-0.00034
0.001151,-0.000343
0.0011695,-0.000346
0.0011885,-0.000348
0.001208,-0.000351
0.0012275,-0.000354
0.0012475,-0.000357
0.001268,-0.00036
0.0012885,-0.000363
0.0013095,-0.000366
0.001331,-0.000369
0.0013525,-0.000372
0.0013745,-0.000375
0.001397,-0.000379
0.0014195,-0.000382
0.0014425,-0.000385
0.001466,-0.000388
0.00149,-0.000391
0.001514,-0.000394
0.001539,-0.000398
0.001564,-0.000401
0.0015895,-0.000404
0.001615,-0.000408
0.0016415,-0.000411
0.001668,-0.000415
0.001695,-0.000418
0.001723,-0.000421
0.001751,-0.000425
0.0017795,-0.000429
0.001808,-0.000432
0.0018375,-0.000436
0.0018675,-0.000439
0.001898,-0.000443
0.001929,-0.000447
0.00196,-0.000451
0.001992,-0.000454
0.002025,-0.000457
0.002055,-0.000461
0.00209,-0.000465
0.002125,-0.000469
0.00216,-0.000473
0.002195,-0.000477
0.00223,-0.000481
0.002265,-0.000485
0.002305,-0.00049
0.00234,-0.000493
0.00238,-0.000498
0.00242,-0.000502
0.002455,-0.000506
0.002495,-0.00051
0.002535,-0.000515
0.00258,-0.000519
0.00262,-0.000524
0.002665,-0.000528
0.002705,-0.000532
0.00275,-0.000537
0.002795,-0.000541
0.00284,-0.000546
0.002885,-0.00055
0.002935,-0.000555
0.00298,-0.00056
0.00303,-0.000564
0.00308,-0.000569
0.00313,-0.000574
0.00318,-0.000579
0.00323,-0.000584
0.003285,-0.000589
0.00334,-0.000594
0.003395,-0.000599
0.00345,-0.000605
0.003505,-0.00061
0.00356,-0.000615
0.00362,-0.00062
0.00368,-0.000626
0.003735,-0.000631
0.0038,-0.000637
0.00386,-0.000643
0.003925,-0.000648
0.003985,-0.000653
0.00405,-0.000659
0.004115,-0.000665
0.004185,-0.000671
0.00425,-0.000676
0.00432,-0.000682
0.00439,-0.000688
0.004465,-0.000694
0.004535,-0.0007
0.00461,-0.000707
0.004685,-0.000713
0.00476,-0.00072
0.00484,-0.000726
0.004915,-0.000732
0.004995,-0.000739
0.00508,-0.000746
0.00516,-0.000753
0.005245,-0.000759
0.00533,-0.000766
0.005415,-0.000773
0.005505,-0.00078
0.005595,-0.000787
0.005685,-0.000794
0.00578,-0.000801
0.00587,-0.000808
0.005965,-0.000816
0.006065,-0.000823
0.006165,-0.000831
0.006265,-0.000839
0.006365,-0.000846
0.00647,-0.000854
0.006575,-0.000862
0.00668,-0.000869
0.00679,-0.000877
0.0069,-0.000885
0.00701,-0.000893
0.007125,-0.000902
0.00724,-0.00091
0.00736,-0.000919
0.00748,-0.000927
0.0076,-0.000936
0.007725,-0.000945
0.00785,-0.000953
0.00798,-0.000962
0.00811,-0.000971
0.00824,-0.00098
0.008375,-0.000989
0.00851,-0.000998
