"Iy","Iz"
-1.58e-08,-1.557e-07
-1.605e-08,-1.568e-07
-1.63e-08,-1.575e-07
-1.655e-08,-1.586e-07
-1.685e-08,-1.594e-07
-1.71e-08,-1.603e-07
-1.74e-08,-1.612e-07
-1.765e-08,-1.622e-07
-1.795e-08,-1.628e-07
-1.825e-08,-1.641e-07
-1.855e-08,-1.65e-07
-1.885e-08,-1.658e-07
-1.915e-08,-1.671e-07
-1.945e-08,-1.677e-07
-1.98e-08,-1.689e-07
-2.01e-08,-1.697e-07
-2.045e-08,-1.709e-07
-2.075e-08,-1.719e-07
-2.11e-08,-1.728e-07
-2.145e-08,-1.741e-07
-2.18e-08,-1.75e-07
-2.215e-08,-1.759e-07
-2.25e-08,-1.768e-07
-2.285e-08,-1.778e-07
-2.325e-08,-1.79e-07
-2.365e-08,-1.803e-07
-2.4e-08,-1.812e-07
-2.44e-08,-1.824e-07
-2.48e-08,-1.836e-07
-2.52e-08,-1.846e-07
-2.56e-08,-1.86e-07
-2.605e-08,-1.869e-07
-2.645e-08,-1.881e-07
-2.69e-08,-1.892e-07
-2.73e-08,-1.905e-07
-2.775e-08,-1.917e-07
-2.82e-08,-1.929e-07
-2.865e-08,-1.942e-07
-2.915e-08,-1.956e-07
-2.96e-08,-1.965e-07
-3.01e-08,-1.977e-07
-3.06e-08,-1.992e-07
-3.11e-08,-2.05e-07
-3.16e-08,-2.06e-07
-3.21e-08,-2.07e-07
-3.26e-08,-2.08e-07
-3.315e-08,-2.1e-07
-3.37e-08,-2.11e-07
-3.425e-08,-2.13e-07
-3.48e-08,-2.13e-07
-3.535e-08,-2.15e-07
-3.595e-08,-2.17e-07
-3.65e-08,-2.18e-07
-3.71e-08,-2.19e-07
-3.77e-08,-2.21e-07
-3.835e-08,-2.22e-07
-3.895e-08,-2.24e-07
-3.96e-08,-2.25e-07
-4.025e-08,-2.27e-07
-4.09e-08,-2.29e-07
-4.155e-08,-2.3e-07
-4.225e-08,-2.32e-07
-4.29e-08,-2.33e-07
-4.36e-08,-2.35e-07
-4.43e-08,-2.37e-07
-4.505e-08,-2.38e-07
-4.58e-08,-2.4e-07
-4.65e-08,-2.42e-07
-4.73e-08,-2.43e-07
-4.805e-08,-2.45e-07
-4.885e-08,-2.47e-07
-4.96e-08,-2.49e-07
-5.045e-08,-2.5e-07
-5.125e-08,-2.52e-07
-5.21e-08,-2.54e-07
-5.295e-08,-2.56e-07
-5.38e-08,-2.58e-07
-5.465e-08,-2.6e-07
-5.555e-08,-2.61e-07
-5.645e-08,-2.63e-07
-5.74e-08,-2.65e-07
-5.83e-08,-2.67e-07
-5.925e-08,-2.69e-07
-6.025e-08,-2.71e-07
-6.12e-08,-2.73e-07
-6.22e-08,-2.74e-07
-6.32e-08,-2.77e-07
-6.425e-08,-2.79e-07
-6.53e-08,-2.81e-07
-6.635e-08,-2.83e-07
-6.745e-08,-2.85e-07
-6.85e-08,-2.87e-07
-6.965e-08,-2.89e-07
-7.075e-08,-2.91e-07
-7.19e-08,-2.93e-07
-7.31e-08,-2.96e-07
-7.43e-08,-2.98e-07
-7.55e-08,-3e-07
-7.67e-08,-3.02e-07
-7.795e-08,-3.04e-07
-7.925e-08,-3.07e-07
-8.05e-08,-3.09e-07
-8.185e-08,-3.11e-07
-8.315e-08,-3.14e-07
-8.45e-08,-3.16e-07
-8.59e-08,-3.18e-07
-8.73e-08,-3.21e-07
-8.87e-08,-3.23e-07
-9.015e-08,-3.26e-07
-9.16e-08,-3.28e-07
-9.31e-08,-3.3e-07
-9.46e-08,-3.33e-07
-9.615e-08,-3.36e-07
-9.77e-08,-3.38e-07
-9.93e-08,-3.41e-07
-1.0095e-07,-3.43e-07
-1.0255e-07,-3.46e-07
-1.0425e-07,-3.48e-07
-1.0595e-07,-3.51e-07
-1.0765e-07,-3.54e-07
-1.094e-07,-3.57e-07
-1.112e-07,-3.6e-07
-1.13e-07,-3.63e-07
-1.1485e-07,-3.65e-07
-1.167e-07,-3.68e-07
-1.186e-07,-3.7e-07
-1.2055e-07,-3.74e-07
-1.225e-07,-3.77e-07
-1.245e-07,-3.79e-07
-1.265e-07,-3.82e-07
-1.2855e-07,-3.85e-07
-1.3065e-07,-3.88e-07
-1.328e-07,-3.91e-07
-1.3495e-07,-3.94e-07
-1.3715e-07,-3.97e-07
-1.3935e-07,-4e-07
-1.4165e-07,-4.03e-07
-1.4395e-07,-4.06e-07
-1.4625e-07,-4.09e-07
-1.4865e-07,-4.13e-07
-1.5105e-07,-4.16e-07
-1.5355e-07,-4.19e-07
-1.56e-07,-4.22e-07
-1.5855e-07,-4.25e-07
-1.6115e-07,-4.29e-07
-1.6375e-07,-4.32e-07
-1.6645e-07,-4.36e-07
-1.6915e-07,-4.39e-07
-1.719e-07,-4.43e-07
-1.747e-07,-4.46e-07
-1.775e-07,-4.49e-07
-1.804e-07,-4.52e-07
-1.8335e-07,-4.56e-07
-1.863e-07,-4.6e-07
-1.8935e-07,-4.63e-07
-1.9245e-07,-4.67e-07
-1.9555e-07,-4.7e-07
-1.9875e-07,-4.74e-07
-2.02e-07,-4.77e-07
-2.055e-07,-4.81e-07
-2.085e-07,-4.84e-07
-2.12e-07,-4.88e-07
-2.155e-07,-4.92e-07
-2.19e-07,-4.95e-07
-2.225e-07,-4.99e-07
-2.26e-07,-5.03e-07
-2.3e-07,-5.07e-07
-2.335e-07,-5.11e-07
-2.375e-07,-5.15e-07
-2.41e-07,-5.18e-07
-2.45e-07,-5.23e-07
-2.49e-07,-5.27e-07
-2.53e-07,-5.31e-07
-2.575e-07,-5.35e-07
-2.615e-07,-5.4e-07
-2.655e-07,-5.44e-07
-2.7e-07,-5.48e-07
-2.745e-07,-5.52e-07
-2.79e-07,-5.57e-07
-2.835e-07,-5.61e-07
-2.88e-07,-5.66e-07
-2.925e-07,-5.7e-07
-2.975e-07,-5.75e-07
-3.025e-07,-5.8e-07
-3.07e-07,-5.84e-07
-3.12e-07,-5.89e-07
-3.175e-07,-5.94e-07
-3.225e-07,-5.99e-07
-3.275e-07,-6.03e-07
-3.33e-07,-6.08e-07
-3.385e-07,-6.12e-07
-3.44e-07,-6.17e-07
-3.495e-07,-6.23e-07
-3.555e-07,-6.27e-07
-3.61e-07,-6.33e-07
-3.67e-07,-6.37e-07
-3.73e-07,-6.42e-07
-3.79e-07,-6.47e-07
-3.85e-07,-6.53e-07
-3.915e-07,-6.58e-07
-3.975e-07,-6.63e-07
-4.04e-07,-6.68e-07
-4.11e-07,-6.74e-07
-4.175e-07,-6.8e-07
-4.245e-07,-6.85e-07
-4.31e-07,-6.91e-07
-4.38e-07,-6.96e-07
-4.455e-07,-7.02e-07
-4.525e-07,-7.07e-07
-4.6e-07,-7.13e-07
-4.675e-07,-7.19e-07
-4.75e-07,-7.24e-07
-4.825e-07,-7.3e-07
-4.905e-07,-7.36e-07
-4.985e-07,-7.41e-07
-5.065e-07,-7.47e-07
-5.15e-07,-7.54e-07
-5.235e-07,-7.6e-07
-5.32e-07,-7.66e-07
-5.405e-07,-7.72e-07
-5.49e-07,-7.78e-07
-5.58e-07,-7.84e-07
-5.67e-07,-7.9e-07
-5.765e-07,-7.96e-07
-5.86e-07,-8.03e-07
-5.955e-07,-8.1e-07
-6.05e-07,-8.16e-07
-6.15e-07,-8.22e-07
-6.25e-07,-8.29e-07
-6.35e-07,-8.35e-07
-6.455e-07,-8.42e-07
-6.56e-07,-8.49e-07
-6.665e-07,-8.55e-07
-6.775e-07,-8.62e-07
-6.885e-07,-8.69e-07
-6.995e-07,-8.76e-07
-7.11e-07,-8.83e-07
-7.225e-07,-8.9e-07
-7.345e-07,-8.97e-07
-7.46e-07,-9.04e-07
-7.585e-07,-9.12e-07
-7.705e-07,-9.19e-07
-7.83e-07,-9.26e-07
-7.96e-07,-9.33e-07
-8.09e-07,-9.41e-07
-8.22e-07,-9.49e-07
-8.355e-07,-9.57e-07
-8.49e-07,-9.64e-07
-8.63e-07,-9.72e-07
-8.77e-07,-9.79e-07
-8.91e-07,-9.87e-07
-9.055e-07,-9.95e-07
-9.205e-07,-1.003e-06
-9.355e-07,-1.012e-06
-9.505e-07,-1.02e-06
-9.66e-07,-1.029e-06
-9.815e-07,-1.036e-06
-9.975e-07,-1.045e-06
-1.014e-06,-1.053e-06
-1.0305e-06,-1.061e-06
-1.047e-06,-1.07e-06
-1.064e-06,-1.078e-06
-1.0815e-06,-1.088e-06
-1.099e-06,-1.096e-06
-1.117e-06,-1.105e-06
-1.135e-06,-1.113e-06
-1.1535e-06,-1.122e-06
-1.1725e-06,-1.132e-06
-1.1915e-06,-1.14e-06
-1.211e-06,-1.15e-06
-1.2305e-06,-1.159e-06
-1.2505e-06,-1.168e-06
-1.271e-06,-1.177e-06
-1.2915e-06,-1.187e-06
-1.3125e-06,-1.196e-06
-1.334e-06,-1.206e-06
-1.3555e-06,-1.215e-06
-1.3775e-06,-1.225e-06
-1.4e-06,-1.235e-06
-1.423e-06,-1.245e-06
-1.446e-06,-1.255e-06
-1.4695e-06,-1.265e-06
-1.4935e-06,-1.275e-06
-1.5175e-06,-1.285e-06
-1.5425e-06,-1.296e-06
-1.5675e-06,-1.306e-06
-1.593e-06,-1.317e-06
-1.619e-06,-1.328e-06
-1.645e-06,-1.338e-06
-1.672e-06,-1.348e-06
-1.699e-06,-1.359e-06
-1.727e-06,-1.371e-06
-1.755e-06,-1.381e-06
-1.7835e-06,-1.392e-06
-1.8125e-06,-1.403e-06
-1.842e-06,-1.415e-06
-1.872e-06,-1.426e-06
-1.9025e-06,-1.436e-06
-1.933e-06,-1.448e-06
-1.9645e-06,-1.459e-06
-1.9965e-06,-1.471e-06
-2.03e-06,-1.484e-06
-2.06e-06,-1.494e-06
-2.095e-06,-1.506e-06
-2.13e-06,-1.519e-06
-2.165e-06,-1.531e-06
-2.2e-06,-1.543e-06
-2.235e-06,-1.554e-06
-2.27e-06,-1.566e-06
-2.31e-06,-1.58e-06
-2.345e-06,-1.591e-06
-2.385e-06,-1.605e-06
-2.425e-06,-1.617e-06
-2.465e-06,-1.63e-06
-2.505e-06,-1.643e-06
-2.545e-06,-1.655e-06
-2.585e-06,-1.669e-06
-2.625e-06,-1.682e-06
-2.67e-06,-1.696e-06
-2.715e-06,-1.71e-06
-2.755e-06,-1.723e-06
-2.8e-06,-1.737e-06
-2.845e-06,-1.751e-06
-2.895e-06,-1.766e-06
-2.94e-06,-1.779e-06
-2.99e-06,-1.794e-06
-3.035e-06,-1.808e-06
-3.085e-06,-1.822e-06
-3.135e-06,-1.837e-06
-3.19e-06,-1.853e-06
-3.24e-06,-1.867e-06
-3.29e-06,-1.881e-06
-3.345e-06,-1.897e-06
-3.4e-06,-1.912e-06
-3.455e-06,-1.927e-06
-3.51e-06,-1.941e-06
-3.57e-06,-1.957e-06
-3.625e-06,-1.972e-06
-3.685e-06,-1.987e-06
-3.745e-06,-2.03e-06
-3.805e-06,-2.04e-06
-3.87e-06,-2.06e-06
-3.93e-06,-2.08e-06
-3.995e-06,-2.09e-06
-4.06e-06,-2.11e-06
-4.125e-06,-2.13e-06
-4.195e-06,-2.15e-06
-4.26e-06,-2.16e-06
-4.33e-06,-2.18e-06
-4.4e-06,-2.2e-06
-4.475e-06,-2.22e-06
-4.545e-06,-2.23e-06
-4.62e-06,-2.25e-06
-4.695e-06,-2.27e-06
-4.77e-06,-2.29e-06
-4.85e-06,-2.31e-06
-4.93e-06,-2.32e-06
-5.01e-06,-2.34e-06
-5.09e-06,-2.36e-06
-5.175e-06,-2.38e-06
-5.255e-06,-2.4e-06
-5.34e-06,-2.42e-06
-5.43e-06,-2.44e-06
-5.515e-06,-2.46e-06
-5.605e-06,-2.48e-06
-5.7e-06,-2.5e-06
-5.79e-06,-2.52e-06
-5.885e-06,-2.54e-06
-5.98e-06,-2.56e-06
-6.08e-06,-2.58e-06
-6.175e-06,-2.6e-06
-6.28e-06,-2.62e-06
-6.38e-06,-2.64e-06
-6.485e-06,-2.66e-06
-6.59e-06,-2.68e-06
-6.695e-06,-2.7e-06
-6.805e-06,-2.73e-06
-6.915e-06,-2.75e-06
-7.03e-06,-2.77e-06
-7.145e-06,-2.79e-06
-7.26e-06,-2.81e-06
-7.375e-06,-2.84e-06
-7.495e-06,-2.86e-06
-7.62e-06,-2.88e-06
-7.745e-06,-2.91e-06
-7.87e-06,-2.93e-06
-7.995e-06,-2.95e-06
-8.125e-06,-2.98e-06
-8.26e-06,-3e-06
-8.395e-06,-3.03e-06
-8.53e-06,-3.05e-06
-8.67e-06,-3.08e-06
-8.81e-06,-3.1e-06
-8.955e-06,-3.12e-06
-9.1e-06,-3.15e-06
-9.245e-06,-3.17e-06
-9.395e-06,-3.2e-06
-9.55e-06,-3.23e-06
-9.705e-06,-3.25e-06
-9.865e-06,-3.28e-06
-1.0025e-05,-3.31e-06
-1.0185e-05,-3.33e-06
-1.035e-05,-3.36e-06
-1.052e-05,-3.39e-06
-1.069e-05,-3.41e-06
-1.0865e-05,-3.44e-06
-1.104e-05,-3.47e-06
-1.122e-05,-3.5e-06
-1.1405e-05,-3.52e-06
-1.159e-05,-3.55e-06
-1.178e-05,-3.58e-06
-1.197e-05,-3.61e-06
-1.2165e-05,-3.64e-06
-1.236e-05,-3.67e-06
-1.2565e-05,-3.7e-06
-1.277e-05,-3.72e-06
-1.2975e-05,-3.76e-06
-1.3185e-05,-3.79e-06
-1.34e-05,-3.81e-06
-1.362e-05,-3.85e-06
-1.384e-05,-3.88e-06
-1.4065e-05,-3.91e-06
-1.4295e-05,-3.94e-06
-1.4525e-05,-3.97e-06
-1.4765e-05,-4e-06
-1.5005e-05,-4.04e-06
-1.5245e-05,-4.07e-06
-1.5495e-05,-4.1e-06
-1.5745e-05,-4.13e-06
-1.6005e-05,-4.17e-06
-1.6265e-05,-4.2e-06
-1.653e-05,-4.23e-06
-1.6795e-05,-4.26e-06
-1.707e-05,-4.3e-06
-1.735e-05,-4.33e-06
-1.763e-05,-4.37e-06
-1.7915e-05,-4.4e-06
-1.821e-05,-4.44e-06
-1.8505e-05,-4.47e-06
-1.8805e-05,-4.51e-06
-1.911e-05,-4.54e-06
-1.942e-05,-4.58e-06
-1.974e-05,-4.61e-06
-2.005e-05,-4.64e-06
-2.04e-05,-4.68e-06
-2.07e-05,-4.71e-06
-2.105e-05,-4.75e-06
-2.14e-05,-4.79e-06
-2.175e-05,-4.83e-06
-2.21e-05,-4.86e-06
-2.245e-05,-4.9e-06
-2.28e-05,-4.94e-06
-2.32e-05,-4.98e-06
-2.355e-05,-5.01e-06
-2.395e-05,-5.05e-06
-2.435e-05,-5.1e-06
-2.475e-05,-5.14e-06
-2.515e-05,-5.18e-06
-2.555e-05,-5.21e-06
-2.595e-05,-5.26e-06
-2.64e-05,-5.3e-06
-2.68e-05,-5.34e-06
-2.725e-05,-5.38e-06
-2.77e-05,-5.43e-06
-2.815e-05,-5.47e-06
-2.86e-05,-5.51e-06
-2.905e-05,-5.56e-06
-2.955e-05,-5.6e-06
-3e-05,-5.64e-06
-3.05e-05,-5.69e-06
-3.1e-05,-5.74e-06
-3.15e-05,-5.78e-06
-3.205e-05,-5.83e-06
-3.255e-05,-5.87e-06
-3.31e-05,-5.92e-06
-3.36e-05,-5.97e-06
-3.415e-05,-6.01e-06
-3.47e-05,-6.06e-06
-3.53e-05,-6.11e-06
-3.585e-05,-6.15e-06
-3.645e-05,-6.2e-06
-3.705e-05,-6.25e-06
-3.765e-05,-6.3e-06
-3.825e-05,-6.35e-06
-3.885e-05,-6.4e-06
-3.95e-05,-6.45e-06
-4.015e-05,-6.5e-06
-4.08e-05,-6.55e-06
-4.145e-05,-6.6e-06
-4.215e-05,-6.65e-06
-4.28e-05,-6.7e-06
-4.35e-05,-6.76e-06
-4.42e-05,-6.81e-06
-4.495e-05,-6.87e-06
-4.565e-05,-6.92e-06
-4.64e-05,-6.97e-06
-4.715e-05,-7.02e-06
-4.795e-05,-7.08e-06
-4.87e-05,-7.13e-06
-4.95e-05,-7.18e-06
-5.03e-05,-7.24e-06
-5.115e-05,-7.3e-06
-5.195e-05,-7.35e-06
-5.28e-05,-7.41e-06
-5.365e-05,-7.47e-06
-5.455e-05,-7.53e-06
-5.545e-05,-7.58e-06
-5.635e-05,-7.64e-06
-5.725e-05,-7.7e-06
-5.82e-05,-7.76e-06
-5.915e-05,-7.82e-06
-6.01e-05,-7.88e-06
-6.105e-05,-7.93e-06
-6.205e-05,-7.99e-06
-6.305e-05,-8.05e-06
-6.41e-05,-8.11e-06
-6.515e-05,-8.18e-06
-6.62e-05,-8.24e-06
-6.725e-05,-8.3e-06
-6.835e-05,-8.36e-06
-6.95e-05,-8.43e-06
-7.06e-05,-8.49e-06
-7.175e-05,-8.55e-06
-7.29e-05,-8.62e-06
-7.41e-05,-8.68e-06
-7.53e-05,-8.74e-06
-7.655e-05,-8.81e-06
-7.78e-05,-8.88e-06
-7.905e-05,-8.94e-06
-8.035e-05,-9.01e-06
-8.165e-05,-9.08e-06
-8.295e-05,-9.15e-06
-8.43e-05,-9.21e-06
-8.57e-05,-9.29e-06
-8.71e-05,-9.35e-06
-8.85e-05,-9.42e-06
-8.995e-05,-9.49e-06
-9.14e-05,-9.56e-06
-9.29e-05,-9.64e-06
-9.44e-05,-9.71e-06
-9.595e-05,-9.78e-06
-9.75e-05,-9.85e-06
-9.91e-05,-9.92e-06
-0.0001007,-9.99e-06
-0.00010235,-1.007e-05
-0.000104,-1.014e-05
-0.0001057,-1.022e-05
-0.0001074,-1.029e-05
-0.00010915,-1.036e-05
-0.00011095,-1.044e-05
-0.00011275,-1.051e-05
-0.00011455,-1.059e-05
-0.00011645,-1.066e-05
-0.0001183,-1.074e-05
-0.00012025,-1.082e-05
-0.0001222,-1.089e-05
-0.0001242,-1.097e-05
-0.0001262,-1.104e-05
-0.00012825,-1.112e-05
-0.00013035,-1.12e-05
-0.00013245,-1.128e-05
-0.00013465,-1.136e-05
-0.0001368,-1.144e-05
-0.00013905,-1.152e-05
-0.0001413,-1.159e-05
-0.0001436,-1.167e-05
-0.00014595,-1.176e-05
-0.0001483,-1.184e-05
-0.0001507,-1.192e-05
-0.00015315,-1.2e-05
-0.00015565,-1.208e-05
-0.0001582,-1.216e-05
-0.00016075,-1.224e-05
-0.0001634,-1.233e-05
-0.00016605,-1.241e-05
-0.00016875,-1.249e-05
-0.0001715,-1.257e-05
-0.0001743,-1.266e-05
-0.0001771,-1.274e-05
-0.00018,-1.283e-05
-0.0001829,-1.291e-05
-0.0001859,-1.299e-05
-0.0001889,-1.307e-05
-0.000192,-1.316e-05
-0.0001951,-1.324e-05
-0.0001983,-1.332e-05
-0.0002015,-1.342e-05
-0.000205,-1.351e-05
-0.000208,-1.358e-05
-0.0002115,-1.367e-05
-0.000215,-1.376e-05
-0.0002185,-1.384e-05
-0.000222,-1.392e-05
-0.0002255,-1.4e-05
-0.0002295,-1.41e-05
-0.000233,-1.418e-05
-0.000237,-1.426e-05
-0.0002405,-1.434e-05
-0.0002445,-1.442e-05
-0.0002485,-1.45e-05
-0.0002525,-1.459e-05
-0.0002565,-1.467e-05
-0.000261,-1.476e-05
-0.000265,-1.484e-05
-0.0002695,-1.493e-05
-0.000274,-1.501e-05
-0.0002785,-1.51e-05
-0.000283,-1.518e-05
-0.0002875,-1.526e-05
-0.000292,-1.534e-05
-0.000297,-1.543e-05
-0.0003015,-1.55e-05
-0.0003065,-1.558e-05
-0.0003115,-1.566e-05
-0.0003165,-1.574e-05
-0.0003215,-1.582e-05
-0.000327,-1.59e-05
-0.0003325,-1.598e-05
-0.0003375,-1.605e-05
-0.000343,-1.612e-05
-0.000349,-1.62e-05
-0.0003545,-1.627e-05
-0.00036,-1.633e-05
-0.000366,-1.641e-05
-0.000372,-1.648e-05
-0.000378,-1.654e-05
-0.000384,-1.661e-05
-0.0003905,-1.668e-05
-0.000397,-1.675e-05
-0.0004035,-1.681e-05
-0.00041,-1.687e-05
-0.0004165,-1.693e-05
-0.0004235,-1.699e-05
-0.00043,-1.704e-05
-0.000437,-1.709e-05
-0.0004445,-1.715e-05
-0.0004515,-1.72e-05
-0.000459,-1.724e-05
-0.0004665,-1.729e-05
-0.000474,-1.733e-05
-0.0004815,-1.736e-05
-0.0004895,-1.74e-05
-0.0004975,-1.743e-05
-0.0005055,-1.747e-05
-0.0005135,-1.749e-05
-0.000522,-1.752e-05
-0.0005305,-1.754e-05
-0.000539,-1.756e-05
-0.000548,-1.757e-05
-0.000557,-1.758e-05
-0.000566,-1.759e-05
-0.000575,-1.759e-05
-0.0005845,-1.759e-05
-0.000594,-1.758e-05
-0.0006035,-1.757e-05
-0.0006135,-1.755e-05
-0.0006235,-1.753e-05
-0.0006335,-1.75e-05
-0.000644,-1.747e-05
-0.0006545,-1.743e-05
-0.000665,-1.738e-05
-0.000676,-1.732e-05
-0.000687,-1.726e-05
-0.000698,-1.719e-05
-0.0007095,-1.711e-05
-0.000721,-1.702e-05
-0.0007325,-1.693e-05
-0.0007445,-1.682e-05
-0.0007565,-1.671e-05
-0.000769,-1.658e-05
-0.0007815,-1.643e-05
-0.000794,-1.628e-05
-0.000807,-1.611e-05
-0.00082,-1.593e-05
-0.0008335,-1.573e-05
-0.000847,-1.552e-05
-0.000861,-1.528e-05
-0.000875,-1.504e-05
-0.000889,-1.477e-05
-0.0009035,-1.448e-05
-0.0009185,-1.414e-05
-0.000933,-1.38e-05
-0.0009485,-1.341e-05
-0.000964,-1.299e-05
-0.0009795,-1.255e-05
-0.0009955,-1.205e-05
-0.0010115,-1.151e-05
-0.001028,-1.091e-05
-0.001045,-1.022e-05
-0.001062,-9.45e-06
-0.001079,-8.6e-06
-0.0010965,-7.6e-06
-0.0011145,-6.42e-06
-0.0011325,-4.96e-06
-0.001151,-2.87e-06
-0.0011695,-1.176e-07
-0.0011885,-1.4e-09
-0.001208,-1.2e-09
-0.0012275,-1.3e-09
-0.0012475,-1.3e-09
-0.001268,-1.1e-09
-0.0012885,-1e-09
-0.0013095,-9e-10
-0.001331,-1e-09
-0.0013525,-1e-09
-0.0013745,-1.1e-09
-0.001397,-1.2e-09
-0.0014195,-1.2e-09
-0.0014425,-1.2e-09
-0.001466,-1.1e-09
-0.00149,-1.1e-09
-0.001514,-1.1e-09
-0.001539,-1.2e-09
-0.001564,-1.1e-09
-0.0015895,-8e-10
