"Ix","Iz"
8.77e-05,-2.041e-07
8.89e-05,-2.041e-07
9.015e-05,-2.041e-07
9.14e-05,-2.041e-07
9.27e-05,-2.041e-07
9.395e-05,-2.041e-07
9.53e-05,-2.041e-07
9.66e-05,-2.041e-07
9.795e-05,-2.041e-07
9.93e-05,-2.041e-07
0.0001007,-2.041e-07
0.0001021,-2.041e-07
0.0001035,-2.041e-07
0.00010495,-2.041e-07
0.0001064,-2.041e-07
0.0001079,-2.041e-07
0.0001094,-2.041e-07
0.00011095,-2.041e-07
0.00011245,-2.041e-07
0.00011405,-2.041e-07
0.00011565,-2.041e-07
0.00011725,-2.041e-07
0.00011885,-2.041e-07
0.00012055,-2.041e-07
0.0001222,-2.041e-07
0.0001239,-2.041e-07
0.00012565,-2.041e-07
0.0001274,-2.041e-07
0.00012915,-2.041e-07
0.00013095,-2.041e-07
0.0001328,-2.041e-07
0.00013465,-2.041e-07
0.0001365,-2.041e-07
0.0001384,-2.041e-07
0.00014035,-2.041e-07
0.0001423,-2.041e-07
0.00014425,-2.041e-07
0.00014625,-2.041e-07
0.0001483,-2.041e-07
0.0001504,-2.041e-07
0.00015245,-2.041e-07
0.0001546,-2.041e-07
0.00015675,-2.041e-07
0.00015895,-2.041e-07
0.00016115,-2.041e-07
0.0001634,-2.041e-07
0.00016565,-2.041e-07
0.00016795,-2.041e-07
0.0001703,-2.041e-07
0.0001727,-2.041e-07
0.0001751,-2.041e-07
0.0001775,-2.041e-07
0.00018,-2.041e-07
0.0001825,-2.041e-07
0.00018505,-2.041e-07
0.0001876,-2.041e-07
0.00019025,-2.041e-07
0.0001929,-2.041e-07
0.00019555,-2.041e-07
0.0001983,-2.041e-07
0.000201,-2.041e-07
0.000204,-2.041e-07
0.0002065,-2.041e-07
0.0002095,-2.041e-07
0.0002125,-2.041e-07
0.0002155,-2.041e-07
0.0002185,-2.041e-07
0.0002215,-2.041e-07
0.0002245,-2.041e-07
0.0002275,-2.041e-07
0.000231,-2.041e-07
0.000234,-2.041e-07
0.0002375,-2.041e-07
0.0002405,-2.041e-07
0.000244,-2.041e-07
0.0002475,-2.041e-07
0.000251,-2.041e-07
0.0002545,-2.041e-07
0.000258,-2.041e-07
0.0002615,-2.041e-07
0.000265,-2.041e-07
0.000269,-2.041e-07
0.0002725,-2.041e-07
0.0002765,-2.041e-07
0.00028,-2.041e-07
0.000284,-2.041e-07
0.000288,-2.041e-07
0.000292,-2.041e-07
0.000296,-2.041e-07
0.0003,-2.041e-07
0.0003045,-2.041e-07
0.0003085,-2.041e-07
0.000313,-2.041e-07
0.0003175,-2.041e-07
0.0003215,-2.041e-07
0.000326,-2.041e-07
0.000331,-2.041e-07
0.0003355,-2.041e-07
0.00034,-2.041e-07
0.000345,-2.041e-07
0.0003495,-2.041e-07
0.0003545,-2.041e-07
0.0003595,-2.041e-07
0.0003645,-2.041e-07
0.0003695,-2.041e-07
0.0003745,-2.041e-07
0.00038,-2.041e-07
0.000385,-2.041e-07
0.0003905,-2.041e-07
0.000396,-2.041e-07
0.0004015,-2.041e-07
