"Iy","Iz"
-2.375e-08,-0.02034
-2.405e-08,-0.02034
-2.44e-08,-0.02034
-2.475e-08,-0.02034
-2.51e-08,-0.02034
-2.545e-08,-0.02034
-2.58e-08,-0.02034
-2.615e-08,-0.02034
-2.65e-08,-0.02034
-2.69e-08,-0.02034
-2.725e-08,-0.02034
-2.765e-08,-0.02034
-2.8e-08,-0.02034
-2.84e-08,-0.02034
-2.88e-08,-0.02034
-2.92e-08,-0.02034
-2.96e-08,-0.02034
-3e-08,-0.02034
-3.045e-08,-0.02034
-3.085e-08,-0.02034
-3.13e-08,-0.02034
-3.175e-08,-0.02034
-3.215e-08,-0.02034
-3.26e-08,-0.02034
-3.31e-08,-0.02034
-3.355e-08,-0.02034
-3.4e-08,-0.02034
-3.45e-08,-0.02034
-3.495e-08,-0.02034
-3.545e-08,-0.02034
-3.595e-08,-0.02034
-3.645e-08,-0.02034
-3.695e-08,-0.02034
-3.745e-08,-0.02034
-3.8e-08,-0.02034
-3.85e-08,-0.02034
-3.905e-08,-0.02034
-3.96e-08,-0.02034
-4.015e-08,-0.02034
-4.07e-08,-0.02034
-4.125e-08,-0.02034
-4.185e-08,-0.02034
-4.245e-08,-0.02034
-4.3e-08,-0.02034
-4.36e-08,-0.02034
-4.42e-08,-0.02034
-4.485e-08,-0.02034
-4.545e-08,-0.02034
-4.61e-08,-0.02034
-4.675e-08,-0.02034
-4.74e-08,-0.02034
-4.805e-08,-0.02034
-4.87e-08,-0.02034
-4.94e-08,-0.02034
-5.01e-08,-0.02034
-5.08e-08,-0.02034
-5.15e-08,-0.02034
-5.22e-08,-0.02034
-5.295e-08,-0.02034
-5.365e-08,-0.02034
-5.44e-08,-0.02034
-5.515e-08,-0.02034
-5.595e-08,-0.02034
-5.67e-08,-0.02034
-5.75e-08,-0.02034
-5.83e-08,-0.02034
-5.915e-08,-0.02034
-5.995e-08,-0.02034
-6.08e-08,-0.02034
-6.165e-08,-0.02034
-6.25e-08,-0.02034
-6.335e-08,-0.02034
-6.425e-08,-0.02034
-6.515e-08,-0.02034
-6.605e-08,-0.02034
-6.695e-08,-0.02034
-6.79e-08,-0.02034
-6.885e-08,-0.02034
-6.98e-08,-0.02034
-7.075e-08,-0.02034
-7.175e-08,-0.02034
-7.275e-08,-0.02034
-7.375e-08,-0.02034
-7.48e-08,-0.02034
-7.585e-08,-0.02034
-7.69e-08,-0.02034
-7.795e-08,-0.02034
-7.905e-08,-0.02034
-8.015e-08,-0.02034
-8.125e-08,-0.02034
-8.24e-08,-0.02034
-8.355e-08,-0.02034
-8.47e-08,-0.02034
-8.59e-08,-0.02034
-8.71e-08,-0.02034
-8.83e-08,-0.02034
-8.955e-08,-0.02034
-9.075e-08,-0.02034
-9.205e-08,-0.02034
-9.33e-08,-0.02034
-9.46e-08,-0.02034
-9.595e-08,-0.02034
-9.725e-08,-0.02034
-9.865e-08,-0.02034
-1e-07,-0.02034
-1.014e-07,-0.02034
-1.028e-07,-0.02034
-1.0425e-07,-0.02034
-1.057e-07,-0.02034
-1.0715e-07,-0.02034
-1.0865e-07,-0.02034
-1.1015e-07,-0.02034
-1.117e-07,-0.02034
-1.1325e-07,-0.02034
-1.1485e-07,-0.02034
-1.1645e-07,-0.02034
-1.1805e-07,-0.02034
-1.197e-07,-0.02034
-1.2135e-07,-0.02034
-1.2305e-07,-0.02034
-1.2475e-07,-0.02034
-1.265e-07,-0.02034
-1.2825e-07,-0.02034
-1.3005e-07,-0.02034
-1.3185e-07,-0.02034
-1.337e-07,-0.02034
-1.3555e-07,-0.02034
-1.3745e-07,-0.02034
-1.3935e-07,-0.02034
-1.413e-07,-0.02034
-1.4325e-07,-0.02034
-1.4525e-07,-0.02034
-1.473e-07,-0.02034
-1.4935e-07,-0.02034
-1.514e-07,-0.02034
-1.5355e-07,-0.02034
-1.5565e-07,-0.02034
-1.5785e-07,-0.02034
-1.6005e-07,-0.02034
-1.6225e-07,-0.02034
-1.645e-07,-0.02034
-1.668e-07,-0.02034
-1.6915e-07,-0.02034
-1.715e-07,-0.02034
-1.739e-07,-0.02034
-1.763e-07,-0.02034
-1.7875e-07,-0.02034
-1.8125e-07,-0.02034
-1.8375e-07,-0.02034
-1.863e-07,-0.02034
-1.889e-07,-0.02034
-1.9155e-07,-0.02034
-1.942e-07,-0.02034
-1.969e-07,-0.02034
-1.9965e-07,-0.02034
-2.025e-07,-0.02034
-2.055e-07,-0.02034
-2.08e-07,-0.02034
-2.11e-07,-0.02034
-2.14e-07,-0.02034
-2.17e-07,-0.02034
-2.2e-07,-0.02034
-2.23e-07,-0.02034
-2.26e-07,-0.02034
-2.295e-07,-0.02034
-2.325e-07,-0.02034
-2.355e-07,-0.02034
-2.39e-07,-0.02034
-2.425e-07,-0.02034
-2.455e-07,-0.02034
-2.49e-07,-0.02034
-2.525e-07,-0.02034
-2.56e-07,-0.02034
-2.595e-07,-0.02034
-2.635e-07,-0.02034
-2.67e-07,-0.02034
-2.705e-07,-0.02034
-2.745e-07,-0.02034
-2.785e-07,-0.02034
-2.82e-07,-0.02034
-2.86e-07,-0.02034
-2.9e-07,-0.02034
-2.94e-07,-0.02034
-2.98e-07,-0.02034
-3.025e-07,-0.02034
-3.065e-07,-0.02034
-3.11e-07,-0.02034
-3.15e-07,-0.02034
-3.195e-07,-0.02034
-3.24e-07,-0.02034
-3.285e-07,-0.02034
-3.33e-07,-0.02034
-3.375e-07,-0.02034
-3.425e-07,-0.02034
-3.47e-07,-0.02034
-3.52e-07,-0.02034
-3.57e-07,-0.02034
-3.62e-07,-0.02034
-3.67e-07,-0.02034
-3.72e-07,-0.02034
-3.77e-07,-0.02034
-3.825e-07,-0.02034
-3.88e-07,-0.02034
-3.93e-07,-0.02034
-3.985e-07,-0.02034
-4.04e-07,-0.02034
-4.1e-07,-0.02034
-4.155e-07,-0.02034
-4.215e-07,-0.02034
-4.27e-07,-0.02034
-4.33e-07,-0.02034
-4.39e-07,-0.02034
-4.455e-07,-0.02034
-4.515e-07,-0.02034
-4.58e-07,-0.02034
-4.64e-07,-0.02034
-4.705e-07,-0.02034
-4.77e-07,-0.02034
-4.84e-07,-0.02034
-4.905e-07,-0.02034
-4.975e-07,-0.02034
-5.045e-07,-0.02034
-5.115e-07,-0.02034
-5.185e-07,-0.02034
-5.255e-07,-0.02034
-5.33e-07,-0.02034
-5.405e-07,-0.02034
-5.48e-07,-0.02034
-5.555e-07,-0.02034
-5.635e-07,-0.02034
-5.71e-07,-0.02034
-5.79e-07,-0.02034
-5.87e-07,-0.02034
-5.955e-07,-0.02034
-6.035e-07,-0.02034
-6.12e-07,-0.02034
-6.205e-07,-0.02034
-6.29e-07,-0.02034
-6.38e-07,-0.02034
-6.47e-07,-0.02034
-6.56e-07,-0.02034
-6.65e-07,-0.02034
-6.745e-07,-0.02034
-6.835e-07,-0.02034
-6.93e-07,-0.02034
-7.03e-07,-0.02034
-7.125e-07,-0.02034
-7.225e-07,-0.02034
-7.325e-07,-0.02034
-7.43e-07,-0.02034
-7.53e-07,-0.02034
-7.635e-07,-0.02034
-7.745e-07,-0.02034
-7.85e-07,-0.02034
-7.96e-07,-0.02034
-8.07e-07,-0.02034
-8.185e-07,-0.02034
-8.295e-07,-0.02034
-8.41e-07,-0.02034
-8.53e-07,-0.02034
-8.65e-07,-0.02034
-8.77e-07,-0.02034
-8.89e-07,-0.02034
-9.015e-07,-0.02034
-9.14e-07,-0.02034
-9.27e-07,-0.02034
